"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Shtovba S.; Shtovba O.; Petrychko M.","Shtovba, Serhiy (6507753602); Shtovba, Olena (53874341200); Petrychko, Mykola (57208672572)","6507753602; 53874341200; 57208672572","Detection of social network toxic comments with usage of syntactic dependencies in the sentences","2019","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065496955&partnerID=40&md5=56628b95487141778915efa62ac39b2e","Vinnytsia National Technical University, Khmelnytske Shose, 95, Vinnytsia, 21021, Ukraine","Shtovba S., Vinnytsia National Technical University, Khmelnytske Shose, 95, Vinnytsia, 21021, Ukraine; Shtovba O., Vinnytsia National Technical University, Khmelnytske Shose, 95, Vinnytsia, 21021, Ukraine; Petrychko M., Vinnytsia National Technical University, Khmelnytske Shose, 95, Vinnytsia, 21021, Ukraine","16130073","","",""
"Romanyuk A.; Romanyshyn M.","Romanyuk, Andriy (24315219900); Romanyshyn, Mariana (37122655600)","24315219900; 37122655600","The representation of meaning within Functional Discourse Grammar","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955752100&partnerID=40&md5=5038024f974c2a4d0390e21e617d55db","CAD Department, Lviv Polytechnic National University, Lviv 79013, 12, S. Bandery Str., Ukraine","Romanyuk A., CAD Department, Lviv Polytechnic National University, Lviv 79013, 12, S. Bandery Str., Ukraine; Romanyshyn M., CAD Department, Lviv Polytechnic National University, Lviv 79013, 12, S. Bandery Str., Ukraine","","978-966219116-5","",""
"Su J.; Sachenko A.; Lytvyn V.; Vysotska V.; Dosyn D.","Su, Jun (24722752200); Sachenko, Anatoliy (35518445600); Lytvyn, Vasyl (56446930100); Vysotska, Victoria (24484045400); Dosyn, Dmytro (56983080500)","24722752200; 35518445600; 56446930100; 24484045400; 56983080500","Model of Touristic Information Resources Integration According to User Needs","2018","10.1109/STC-CSIT.2018.8526748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058113788&doi=10.1109%2fSTC-CSIT.2018.8526748&partnerID=40&md5=05983316cb0f98b2bf3c22628d1d9aa9","School of Computer Science, Hubei University of Technology, Wuhan, China; Department of Informatics, Kazimierz Pulaski University of Technology and Humanities, Radom, Poland; Information systems and networks department, Lviv Polytechnic National University, Lviv, Ukraine; Systems Analysis Laboratory, Karpenko Physico-Mechanical Institute, NAS, Lviv, Ukraine","Su J., School of Computer Science, Hubei University of Technology, Wuhan, China; Sachenko A., Department of Informatics, Kazimierz Pulaski University of Technology and Humanities, Radom, Poland; Lytvyn V., Information systems and networks department, Lviv Polytechnic National University, Lviv, Ukraine; Vysotska V., Information systems and networks department, Lviv Polytechnic National University, Lviv, Ukraine; Dosyn D., Systems Analysis Laboratory, Karpenko Physico-Mechanical Institute, NAS, Lviv, Ukraine","27663655","978-153866463-6","",""
"Cherednichenko O.; Kanishcheva O.; Babkova N.","Cherednichenko, Olga (58288072500); Kanishcheva, Olga (57003477900); Babkova, Nadiia (57204916728)","58288072500; 57003477900; 57204916728","Complex term identification for Ukrainian medical texts","2018","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057869470&partnerID=40&md5=184ba83aee3c260a1eadcb24d0c4ea61","National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine","Cherednichenko O., National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Kanishcheva O., National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Babkova N., National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine","16130073","","",""
"Rogushina J.V.; Gladun A.Y.; Snigyr G.V.","Rogushina, Julia V. (25823526300); Gladun, Anatoly Y. (25823057300); Snigyr, Georgii V. (57193855970)","25823526300; 25823057300; 57193855970","Ontological approach to the development of national standards of Ukraine for evaluation of information technology security","2016","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017129951&partnerID=40&md5=0b7f715b1d14d6b3a16e0d2703efa6d5","Institute of Software Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine; International Research and Training Center for Information Technologies and Systems NASU and MESU, Kyiv, Ukraine; Ukraine International Airlines, AVSEC Department, Kyiv, Ukraine","Rogushina J.V., Institute of Software Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine; Gladun A.Y., International Research and Training Center for Information Technologies and Systems NASU and MESU, Kyiv, Ukraine; Snigyr G.V., Ukraine International Airlines, AVSEC Department, Kyiv, Ukraine","16130073","","",""
"Shynkarenko V.; Kuropiatnyk O.","Shynkarenko, Viktor (26635896100); Kuropiatnyk, Olena (57190870111)","26635896100; 57190870111","Constructive model of the natural language","2018","10.14232/actacyb.23.4.2018.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064575620&doi=10.14232%2factacyb.23.4.2018.2&partnerID=40&md5=ea290d194af47c4a5615db19eb01e319","Department of Computer Informational Technologies, Dnipropetrovsk National University of Railway Transport named after Academician V. Lazaryan, Dnipro, Ukraine","Shynkarenko V., Department of Computer Informational Technologies, Dnipropetrovsk National University of Railway Transport named after Academician V. Lazaryan, Dnipro, Ukraine; Kuropiatnyk O., Department of Computer Informational Technologies, Dnipropetrovsk National University of Railway Transport named after Academician V. Lazaryan, Dnipro, Ukraine","0324721X","","ACCYD","All Open Access; Bronze Open Access; Green Open Access"
"Rogushina J.V.; Gladun A.Y.","Rogushina, Julia V. (25823526300); Gladun, Anatoly Y. (25823057300)","25823526300; 25823057300","Usage of ontological analysis for semantic marking of information security standards","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044501152&partnerID=40&md5=2221a7204ee6ef7ce4ba003119c7b83e","Institute of Software Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine; Institute of Special Communication and Information Protection, National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute, Intl. Res. Center of Information Technologies and Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine","Rogushina J.V., Institute of Software Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine; Gladun A.Y., Institute of Special Communication and Information Protection, National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute, Intl. Res. Center of Information Technologies and Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine","16130073","","",""
"Barmak O.; Bahrii R.; Krak I.; Kasianiuk V.","Barmak, Olexander (57217176350); Bahrii, Ruslan (57195464300); Krak, Iurii (6602577533); Kasianiuk, Veda (6504167965)","57217176350; 57195464300; 6602577533; 6504167965","Information technology for entering text based on tools of the special virtual keyboard mobile and auxiliary devices","2019","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065490828&partnerID=40&md5=20c35638e3b382edf95c4de80774dc6d","National University of Khmelnytsky, 11, Institutes str., 29016, Ukraine; Taras Shevchenko National University of Kyiv, 64/13 Volodymyrska str., 01601, Ukraine; Glushkov Cybernetics Institute, 40 Glushkov avenue, Kyiv, 03187, Ukraine","Barmak O., National University of Khmelnytsky, 11, Institutes str., 29016, Ukraine; Bahrii R., National University of Khmelnytsky, 11, Institutes str., 29016, Ukraine; Krak I., Taras Shevchenko National University of Kyiv, 64/13 Volodymyrska str., 01601, Ukraine, Glushkov Cybernetics Institute, 40 Glushkov avenue, Kyiv, 03187, Ukraine; Kasianiuk V., Taras Shevchenko National University of Kyiv, 64/13 Volodymyrska str., 01601, Ukraine","16130073","","",""
"Fesenko V.I.; Sukhoivanov I.A.; Shulga S.N.; Tsimkalenko P.A.","Fesenko, V.I. (7006066345); Sukhoivanov, I.A. (6601980080); Shulga, S.N. (57201193415); Tsimkalenko, P.A. (54890742400)","7006066345; 6601980080; 57201193415; 54890742400","Analysis of anisotropic optical waveguides using a three-dimensional finite difference method","2011","10.1109/NLP.2011.6102661","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855576380&doi=10.1109%2fNLP.2011.6102661&partnerID=40&md5=ccb38bbda688822b3c512dd726f9830c","Photonics Lab., Kharkov National University of Radio Electronics, Kharkov, Ukraine; University of Guanajuato, Salamanca, Mexico; Kharkov National University, Kharkov, Ukraine","Fesenko V.I., Photonics Lab., Kharkov National University of Radio Electronics, Kharkov, Ukraine; Sukhoivanov I.A., University of Guanajuato, Salamanca, Mexico; Shulga S.N., Kharkov National University, Kharkov, Ukraine; Tsimkalenko P.A., Photonics Lab., Kharkov National University of Radio Electronics, Kharkov, Ukraine","","978-145770479-6","",""
"Volkovsky O.S.; Kovylin Y.R.","Volkovsky, O.S. (57204558726); Kovylin, Y.R. (57204559030)","57204558726; 57204559030","Computer System of Building of the Semantic Model of the Document","2018","10.1109/DSMP.2018.8478591","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056163750&doi=10.1109%2fDSMP.2018.8478591&partnerID=40&md5=09f548979258d6f1ef60c82e34bb83c4","Department of Computer Science and Information Technologies, Oles Honchar Dnipro National University, Dnipro, Ukraine","Volkovsky O.S., Department of Computer Science and Information Technologies, Oles Honchar Dnipro National University, Dnipro, Ukraine; Kovylin Y.R., Department of Computer Science and Information Technologies, Oles Honchar Dnipro National University, Dnipro, Ukraine","","978-153862874-4","",""
"Anisimov A.V.; Marchenko O.O.; Kysenko V.K.","Anisimov, A.V. (9536987000); Marchenko, O.O. (44661392700); Kysenko, V.K. (44661279500)","9536987000; 44661392700; 44661279500","A method for the computation of the semantic similarity and relatedness between natural language words","2011","10.1007/s10559-011-9334-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052615878&doi=10.1007%2fs10559-011-9334-2&partnerID=40&md5=9135d95fd501db6c619d9e745ad8cd4f","Taras Shevchenko National University, Kiev, Ukraine","Anisimov A.V., Taras Shevchenko National University, Kiev, Ukraine; Marchenko O.O., Taras Shevchenko National University, Kiev, Ukraine; Kysenko V.K., Taras Shevchenko National University, Kiev, Ukraine","15738337","","",""
"Yaparov V.V.; Krasnoschekov Y.A.; Taranenko V.B.","Yaparov, V.V. (37011869800); Krasnoschekov, Ye. A. (55976188800); Taranenko, V.B. (7006957897)","37011869800; 55976188800; 7006957897","Vector laser solitons with rotating polarization topological defects","2013","10.1109/NLP.2013.6646378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891117259&doi=10.1109%2fNLP.2013.6646378&partnerID=40&md5=de125277f46e543ee9347b7210add1fb","International Center, Institute of Applied Optics, NASU, Kiev, Ukraine","Yaparov V.V., International Center, Institute of Applied Optics, NASU, Kiev, Ukraine; Krasnoschekov Y.A., International Center, Institute of Applied Optics, NASU, Kiev, Ukraine; Taranenko V.B., International Center, Institute of Applied Optics, NASU, Kiev, Ukraine","","978-147991118-9","",""
"Sharonova N.; Doroshenko A.; Cherednichenko O.","Sharonova, Natalia (35868216200); Doroshenko, Anastasiia (58390797900); Cherednichenko, Olga (58288072500)","35868216200; 58390797900; 58288072500","Issues of fact-based information analysis","2018","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052021902&partnerID=40&md5=953028642b3ede7b1f9a73990fda1940","National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine","Sharonova N., National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Doroshenko A., National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Cherednichenko O., National Technical University, Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine","16130073","","",""
"Klimusheva G.; Garbovskiy Yu.; Bordyuh A.; Gridyakina A.; Bugaychuk S.; Tolochko A.; Melnik D.; Mirnaya T.","Klimusheva, G. (6701738377); Garbovskiy, Yu. (23004216200); Bordyuh, A. (57212214272); Gridyakina, A. (9737743700); Bugaychuk, S. (55976679700); Tolochko, A. (55940703000); Melnik, D. (55940635700); Mirnaya, T. (7003836609)","6701738377; 23004216200; 57212214272; 9737743700; 55976679700; 55940703000; 55940635700; 7003836609","Nonlinear optical materials based on ionic liquid crystals and anisotropic glasses of metal alkanoate","2011","10.1109/NLP.2011.6102659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855570486&doi=10.1109%2fNLP.2011.6102659&partnerID=40&md5=42160d6549dc9ea76cfdda0e56d549cb","Institute of Physics, Kyiv, Ukraine; Institute of General and Inorganic Chemistry, Kyiv, Ukraine; National Aviation University, Kyiv, Ukraine; University of Colorado at Colorado Springs, Colorado Springs, CO, United States","Klimusheva G., Institute of Physics, Kyiv, Ukraine; Garbovskiy Yu., Institute of Physics, Kyiv, Ukraine, University of Colorado at Colorado Springs, Colorado Springs, CO, United States; Bordyuh A., National Aviation University, Kyiv, Ukraine; Gridyakina A., National Aviation University, Kyiv, Ukraine; Bugaychuk S., Institute of Physics, Kyiv, Ukraine; Tolochko A., Institute of Physics, Kyiv, Ukraine; Melnik D., Institute of Physics, Kyiv, Ukraine; Mirnaya T., Institute of General and Inorganic Chemistry, Kyiv, Ukraine","","978-145770479-6","",""
"Smelyakov K.; Chupryna A.; Yeremenko D.; Sakhon A.; Polezhai V.","Smelyakov, Kirill (57203149663); Chupryna, Anastasiya (57202997528); Yeremenko, Dmytro (57204557756); Sakhon, Anton (57204568755); Polezhai, Vitalii (57204563457)","57203149663; 57202997528; 57204557756; 57204568755; 57204563457","Braille Character Recognition Based on Neural Networks","2018","10.1109/DSMP.2018.8478615","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056209864&doi=10.1109%2fDSMP.2018.8478615&partnerID=40&md5=abae26bc4ba1a0fe4aa0db1f0c8d1f96","Department of Electronic Computers, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine","Smelyakov K., Department of Electronic Computers, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Chupryna A., Department of Electronic Computers, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Yeremenko D., Department of Electronic Computers, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Sakhon A., Department of Electronic Computers, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Polezhai V., Department of Electronic Computers, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine","","978-153862874-4","",""
"Andon F.I.; Doroshenko A.E.; Beketov A.G.; Iovchev V.A.; Yatsenko E.A.","Andon, F.I. (6602872183); Doroshenko, A.E. (26662433900); Beketov, A.G. (57190870875); Iovchev, V.A. (56497034600); Yatsenko, E.A. (56351914100)","6602872183; 26662433900; 57190870875; 56497034600; 56351914100","Software Tools for Automation of Parallel Programming on the Basis of Algebra of Algorithms","2015","10.1007/s10559-015-9706-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939964231&doi=10.1007%2fs10559-015-9706-0&partnerID=40&md5=582af5d726c929b1b1732fd42e75a1ff","Institute of Software Systems, National Academy of Sciences of Ukraine, Kiev, Ukraine","Andon F.I., Institute of Software Systems, National Academy of Sciences of Ukraine, Kiev, Ukraine; Doroshenko A.E., Institute of Software Systems, National Academy of Sciences of Ukraine, Kiev, Ukraine; Beketov A.G., Institute of Software Systems, National Academy of Sciences of Ukraine, Kiev, Ukraine; Iovchev V.A., Institute of Software Systems, National Academy of Sciences of Ukraine, Kiev, Ukraine; Yatsenko E.A., Institute of Software Systems, National Academy of Sciences of Ukraine, Kiev, Ukraine","10600396","","",""
"Bugaychuk S.; Slussarenko S.; Kravchuk R.; Kolesnyk O.; Pinchuk V.; Yaroshchuk O.; Iljin A.","Bugaychuk, S. (55976679700); Slussarenko, S. (57193127782); Kravchuk, R. (12762753800); Kolesnyk, O. (57215522120); Pinchuk, V. (7007033550); Yaroshchuk, O. (7006247347); Iljin, A. (6603633657)","55976679700; 57193127782; 12762753800; 57215522120; 7007033550; 7006247347; 6603633657","Electrically controlled dynamics of energy transfer in pure nematic liquid crystals","2013","10.1109/NLP.2013.6646380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891100711&doi=10.1109%2fNLP.2013.6646380&partnerID=40&md5=d4f8d7db425673c9a7e939dde28f11a8","Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine; Taras Shevchenko National University, Radiophysical Faculty, 03127 Kyiv, 4 Prospect Glushkova, Ukraine","Bugaychuk S., Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine; Slussarenko S., Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine; Kravchuk R., Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine; Kolesnyk O., Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine, Taras Shevchenko National University, Radiophysical Faculty, 03127 Kyiv, 4 Prospect Glushkova, Ukraine; Pinchuk V., Taras Shevchenko National University, Radiophysical Faculty, 03127 Kyiv, 4 Prospect Glushkova, Ukraine; Yaroshchuk O., Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine; Iljin A., Institute of Physics, National Academy of Sciences of Ukraine, 03028 Kyiv, 46 Prospect Nauki, Ukraine","","978-147991118-9","",""
"Bisikalo O.; Ivanov Y.; Sholota V.","Bisikalo, Oleg (57105837600); Ivanov, Yuriy (57220701939); Sholota, Vladyslava (6505609129)","57105837600; 57220701939; 6505609129","Modeling the phenomenological concepts for figurative processing of natural-language constructions","2019","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066091408&partnerID=40&md5=ab34a3785cda908b7e0870102da1e152","Vinnytsia National Technical University, Vinnytsia, Ukraine","Bisikalo O., Vinnytsia National Technical University, Vinnytsia, Ukraine; Ivanov Y., Vinnytsia National Technical University, Vinnytsia, Ukraine; Sholota V., Vinnytsia National Technical University, Vinnytsia, Ukraine","16130073","","",""
"Sazhok M.; Robeiko V.","Sazhok, Mykola (13008144000); Robeiko, Valentyna (55871913800)","13008144000; 55871913800","Language model comparison for Ukrainian real-time speech recognition system","2013","10.1007/978-3-319-01931-4_28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885029833&doi=10.1007%2f978-3-319-01931-4_28&partnerID=40&md5=232a62c2e46c2c3d8174ad86b28dfe10","Hlushkov Institute of Cybernetics, Kyiv, Ukraine; International Research/Training Center for Information Technology and Systems, Kyiv, Ukraine","Sazhok M., Hlushkov Institute of Cybernetics, Kyiv, Ukraine, International Research/Training Center for Information Technology and Systems, Kyiv, Ukraine; Robeiko V., International Research/Training Center for Information Technology and Systems, Kyiv, Ukraine","16113349","978-331901930-7","",""
"Glybovets A.M.; Reshetnov I.V.","Glybovets, A.M. (54881960600); Reshetnov, I.V. (57209444533)","54881960600; 57209444533","An Iterative Approach to the Terminology Extraction from Ukrainian-Language Scientific Text Corpora","2014","10.1007/s10559-014-9677-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925493619&doi=10.1007%2fs10559-014-9677-6&partnerID=40&md5=8b33f46b183b4c829cc5a3a3489e85cb","National University of Kyiv-Mohyla Academy, Kyiv, Ukraine","Glybovets A.M., National University of Kyiv-Mohyla Academy, Kyiv, Ukraine; Reshetnov I.V., National University of Kyiv-Mohyla Academy, Kyiv, Ukraine","10600396","","",""
"Pavlyshenko B.","Pavlyshenko, Bohdan (8521299600)","8521299600","Clustering of authors' texts of English fiction in the vector space of semantic fields","2014","10.2478/cait-2014-0030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907980756&doi=10.2478%2fcait-2014-0030&partnerID=40&md5=295a173a160f6923b0f159303965408a","Ivan Franko Lviv National University, Ukraine","Pavlyshenko B., Ivan Franko Lviv National University, Ukraine","13119702","","","All Open Access; Gold Open Access; Green Open Access"
"Kyslenko Y.; Sergeiev D.","Kyslenko, Yuri (56148743200); Sergeiev, Danylo (56638608600)","56148743200; 56638608600","Cognitive architecture of speech activity and modelling thereof","2015","10.1016/j.bica.2015.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960812756&doi=10.1016%2fj.bica.2015.04.002&partnerID=40&md5=23d001e479dac6b6337ed996b94ebd29","Department of Technical Cybernetics, Faculty of Informatics and Computer Science, National Technical University of Ukraine Kyiv Polytechnic Institute, Peremohy avenue, 37, Kiev, 03056, Ukraine","Kyslenko Y., Department of Technical Cybernetics, Faculty of Informatics and Computer Science, National Technical University of Ukraine Kyiv Polytechnic Institute, Peremohy avenue, 37, Kiev, 03056, Ukraine; Sergeiev D., Department of Technical Cybernetics, Faculty of Informatics and Computer Science, National Technical University of Ukraine Kyiv Polytechnic Institute, Peremohy avenue, 37, Kiev, 03056, Ukraine","2212683X","","",""
"Mishchenko N.M.; Morokhovets M.K.; Felizhanko O.D.; Shtelik Y.V.; Shchogoleva N.N.","Mishchenko, N.M. (16407713700); Morokhovets, M.K. (6602080517); Felizhanko, O.D. (36963447100); Shtelik, Y.V. (57204775385); Shchogoleva, N.N. (36190135500)","16407713700; 6602080517; 36963447100; 57204775385; 36190135500","New Functionalities of the System for Processing Natural Language Specifications and its Operating Environment","2018","10.1007/s10559-018-0091-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057087882&doi=10.1007%2fs10559-018-0091-3&partnerID=40&md5=628b7c27e41cef4b966f74be8cc155f2","Kyiv, Ukraine; V. M. Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine","Mishchenko N.M., Kyiv, Ukraine; Morokhovets M.K., V. M. Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine; Felizhanko O.D., V. M. Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine; Shtelik Y.V., V. M. Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine; Shchogoleva N.N., V. M. Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine","10600396","","",""
"Lytvyn V.; Vysotska V.; Rzheuskyi A.","Lytvyn, Vasyl (56446930100); Vysotska, Victoria (24484045400); Rzheuskyi, Antonii (57198350314)","56446930100; 24484045400; 57198350314","Technology for the psychological portraits formation of social networks users for the IT specialists recruitment based on big five, NLP and big data analysis","2019","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068890327&partnerID=40&md5=c139cd6017d69fc815dcec67edeeecd1","Lviv Polytechnic National University, Lviv, Ukraine","Lytvyn V., Lviv Polytechnic National University, Lviv, Ukraine; Vysotska V., Lviv Polytechnic National University, Lviv, Ukraine; Rzheuskyi A., Lviv Polytechnic National University, Lviv, Ukraine","16130073","","",""
"Bisikalo O.; Bogach I.","Bisikalo, Oleg (57105837600); Bogach, Ilona (57190127108)","57105837600; 57190127108","Experimental research of lexical ontologies for textual information processing","2018","10.1109/TCSET.2018.8336180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047535735&doi=10.1109%2fTCSET.2018.8336180&partnerID=40&md5=edb5466caba5d828db21eb33db098328","Faculty of Computer Systems and Automation, Vinnytsia National Technical University, Vinnytsia, Ukraine","Bisikalo O., Faculty of Computer Systems and Automation, Vinnytsia National Technical University, Vinnytsia, Ukraine; Bogach I., Faculty of Computer Systems and Automation, Vinnytsia National Technical University, Vinnytsia, Ukraine","","978-153862556-9","",""
"Anisimov A.; Marchenko O.; Taranukha V.; Vozniuk T.","Anisimov, Anatoly (9536987000); Marchenko, Oleksandr (44661392700); Taranukha, Volodymyr (16745159200); Vozniuk, Taras (56183274300)","9536987000; 44661392700; 16745159200; 56183274300","Semantic and syntactic model of natural language based on tensor factorization","2014","10.1007/978-3-319-07983-7_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958522599&doi=10.1007%2f978-3-319-07983-7_7&partnerID=40&md5=3cbfead6afc7748c2ebe4a98a98d4aeb","Faculty of Cybernetics, Taras Shevchenko National University of Kyiv, Ukraine","Anisimov A., Faculty of Cybernetics, Taras Shevchenko National University of Kyiv, Ukraine; Marchenko O., Faculty of Cybernetics, Taras Shevchenko National University of Kyiv, Ukraine; Taranukha V., Faculty of Cybernetics, Taras Shevchenko National University of Kyiv, Ukraine; Vozniuk T., Faculty of Cybernetics, Taras Shevchenko National University of Kyiv, Ukraine","03029743","978-331907982-0","",""
"Khairova N.; Sharonova N.","Khairova, Nina (37461441200); Sharonova, Natalia (35868216200)","37461441200; 35868216200","Use of predicate categories for modelling of operation of the semantic analyzer of the linguistic processor","2010","10.1109/EWDTS.2010.5742073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955978090&doi=10.1109%2fEWDTS.2010.5742073&partnerID=40&md5=7054257ff3f2fe77a29aa547f9e257d5","National Technical University, Kharkiv Polytechnical Institute, Kharkiv, 61002, Ukraine","Khairova N., National Technical University, Kharkiv Polytechnical Institute, Kharkiv, 61002, Ukraine; Sharonova N., National Technical University, Kharkiv Polytechnical Institute, Kharkiv, 61002, Ukraine","","978-142449556-6","",""
"Anisimov A.; Marchenko O.; Nasirov E.; Palamarchuk S.","Anisimov, Anatoly (9536987000); Marchenko, Oleksandr (44661392700); Nasirov, Emil (56352192500); Palamarchuk, Stepan (56352633800)","9536987000; 44661392700; 56352192500; 56352633800","A parallel non-negative sparse large matrix factorization","2014","10.1007/978-3-319-10888-9_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935886489&doi=10.1007%2f978-3-319-10888-9_14&partnerID=40&md5=9df3bf2992eb34a2f846ca3054b8a641","Taras Shevchenko National University of Kyiv, Ukraine","Anisimov A., Taras Shevchenko National University of Kyiv, Ukraine; Marchenko O., Taras Shevchenko National University of Kyiv, Ukraine; Nasirov E., Taras Shevchenko National University of Kyiv, Ukraine; Palamarchuk S., Taras Shevchenko National University of Kyiv, Ukraine","03029743","","",""
"Rogushina J.; Gladun A.; Pryima S.","Rogushina, Julia (25823526300); Gladun, Anatoly (25823057300); Pryima, Serhii (57194164371)","25823526300; 25823057300; 57194164371","Use of ontologies for metadata records analysis in big data","2018","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062371958&partnerID=40&md5=a14706f84b7debcb3c8f6938e3b42255","Institute of Software Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine; Institute of Special Communication and Information Protection of National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine; Tavria State Agrotechnological University, Melitopol, Ukraine","Rogushina J., Institute of Software Systems of National Academy of Sciences of Ukraine, Kyiv, Ukraine; Gladun A., Institute of Special Communication and Information Protection of National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine; Pryima S., Tavria State Agrotechnological University, Melitopol, Ukraine","16130073","","",""
"Aivas E.Y.; Lazarenko O.V.; Panchenko D.I.","Aivas, Elena Y. (57211071963); Lazarenko, Olga V. (57211072406); Panchenko, Dmitrii I. (57211067819)","57211071963; 57211072406; 57211067819","Modeling of summarization process according to basic concepts of conceptual text invariants","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072578124&partnerID=40&md5=5db250be545f8fd1660d6a08a0f67c55","Kharkov University of Humanities People's Ukrainian Academy, Kharkov, Ukraine","Aivas E.Y., Kharkov University of Humanities People's Ukrainian Academy, Kharkov, Ukraine; Lazarenko O.V., Kharkov University of Humanities People's Ukrainian Academy, Kharkov, Ukraine; Panchenko D.I., Kharkov University of Humanities People's Ukrainian Academy, Kharkov, Ukraine","","","",""
