"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Meniailov I.; Krivtsov S.; Chumachenko T.","Meniailov, Ievgen (57202229519); Krivtsov, Serhii (57214220648); Chumachenko, Tetyana (57209537448)","57202229519; 57214220648; 57209537448","Dimensionality Reduction of Diabetes Mellitus Patient Data Using the T-Distributed Stochastic Neighbor Embedding","2023","10.1007/978-3-031-20141-7_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144227962&doi=10.1007%2f978-3-031-20141-7_9&partnerID=40&md5=91b024caeb42856fccc829f759703b67","National Aerospace University “Kharkiv Aviation Institute”, 17 Chkalova Street, Kharkiv, 61070, Ukraine; Kharkiv National Medical University, 4 Nauky Avenue, Kharkiv, 61022, Ukraine","Meniailov I., National Aerospace University “Kharkiv Aviation Institute”, 17 Chkalova Street, Kharkiv, 61070, Ukraine; Krivtsov S., National Aerospace University “Kharkiv Aviation Institute”, 17 Chkalova Street, Kharkiv, 61070, Ukraine; Chumachenko T., Kharkiv National Medical University, 4 Nauky Avenue, Kharkiv, 61022, Ukraine","23673370","978-303120140-0","",""
"Trofymchuk O.M.; Kaliukh I.I.; Dunin V.A.; Kyrash S.Y.","Trofymchuk, O.M. (56110310300); Kaliukh, I.I. (56910316600); Dunin, V.A. (57203148301); Kyrash, S.Y. (58144738600)","56110310300; 56910316600; 57203148301; 58144738600","DYNAMIC CERTIFICATION AND ASSESSMENT OF THE BUILDINGS LIFE CYCLE UNDER REGULAR EXPLOSIVE IMPACTS","2022","10.20535/SRIT.2308-8893.2022.4.09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150238656&doi=10.20535%2fSRIT.2308-8893.2022.4.09&partnerID=40&md5=0c506a82a00fb6f55271f3c9b26d15f2","Institute of telecommunications and global information space of NAS of Ukraine, Ukraine; The State Enterprise “The State Research Institute of Building Constructions”, Ukraine","Trofymchuk O.M., Institute of telecommunications and global information space of NAS of Ukraine, Ukraine; Kaliukh I.I., Institute of telecommunications and global information space of NAS of Ukraine, Ukraine; Dunin V.A., The State Enterprise “The State Research Institute of Building Constructions”, Ukraine; Kyrash S.Y., The State Enterprise “The State Research Institute of Building Constructions”, Ukraine","16816048","","","All Open Access; Gold Open Access; Green Open Access"
"Beshley M.; Hordiichuk-Bublivska O.; Beshley H.; Ivanochko I.","Beshley, Mykola (55225979800); Hordiichuk-Bublivska, Olena (57217114344); Beshley, Halyna (57189328709); Ivanochko, Iryna (57035614300)","55225979800; 57217114344; 57189328709; 57035614300","Advancing Singular Value Decomposition Techniques for Enhanced Data Mining in Recommender Systems","2023","10.1007/978-3-031-42508-0_26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174447926&doi=10.1007%2f978-3-031-42508-0_26&partnerID=40&md5=f3acf3a9dd562c343376cd6dd8060200","Department of Telecommunication, Lviv Polytechnic National University, Lviv, 79013, Ukraine; Department of Information Systems, Faculty of Management, Comenius University in Bratislava, Bratislava, 82005, Slovakia","Beshley M., Department of Telecommunication, Lviv Polytechnic National University, Lviv, 79013, Ukraine, Department of Information Systems, Faculty of Management, Comenius University in Bratislava, Bratislava, 82005, Slovakia; Hordiichuk-Bublivska O., Department of Telecommunication, Lviv Polytechnic National University, Lviv, 79013, Ukraine; Beshley H., Department of Telecommunication, Lviv Polytechnic National University, Lviv, 79013, Ukraine, Department of Information Systems, Faculty of Management, Comenius University in Bratislava, Bratislava, 82005, Slovakia; Ivanochko I., Department of Telecommunication, Lviv Polytechnic National University, Lviv, 79013, Ukraine, Department of Information Systems, Faculty of Management, Comenius University in Bratislava, Bratislava, 82005, Slovakia","03029743","978-303142507-3","",""
"Kolosok S.; Chygryn O.; Onyshchenko S.","Kolosok, Svitlana (56644950500); Chygryn, Olena (57190396215); Onyshchenko, Svitlana (57202627758)","56644950500; 57190396215; 57202627758","Leadership and Global Energy Security: Sentiment Analysis of Twitter Using a Named Entity Recognition","2023","10.1007/978-3-031-28131-0_25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169016830&doi=10.1007%2f978-3-031-28131-0_25&partnerID=40&md5=6dc60ccc5a541930fee47c709a9bfabb","Sumy State University, Sumy, Ukraine; National University “Yuri Kondratyuk Poltava Polytechnic”, Poltava, Ukraine","Kolosok S., Sumy State University, Sumy, Ukraine; Chygryn O., Sumy State University, Sumy, Ukraine; Onyshchenko S., National University “Yuri Kondratyuk Poltava Polytechnic”, Poltava, Ukraine","21987246","978-303128130-3","",""
"Mukhamediev R.I.; Kuchin Y.; Popova Y.; Yunicheva N.; Muhamedijeva E.; Symagulov A.; Abramov K.; Gopejenko V.; Levashenko V.; Zaitseva E.; Litvishko N.; Stankevich S.","Mukhamediev, Ravil I. (58062476800); Kuchin, Yan (55605642400); Popova, Yelena (56658429500); Yunicheva, Nadiya (57188993968); Muhamedijeva, Elena (57226722732); Symagulov, Adilkhan (57214245019); Abramov, Kirill (58647815700); Gopejenko, Viktors (55038229400); Levashenko, Vitaly (16480244600); Zaitseva, Elena (16481714700); Litvishko, Natalya (58729528300); Stankevich, Sergey (16176794100)","58062476800; 55605642400; 56658429500; 57188993968; 57226722732; 57214245019; 58647815700; 55038229400; 16480244600; 16481714700; 58729528300; 16176794100","Determination of Reservoir Oxidation Zone Formation in Uranium Wells Using Ensemble Machine Learning Methods","2023","10.3390/math11224687","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178120175&doi=10.3390%2fmath11224687&partnerID=40&md5=eb9f29da6d2500f1b9df7e218e095cad","Institute of Automation and Information Technologies, Satbayev University (KazNRTU), Almaty, 050013, Kazakhstan; Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Transport and Management Faculty, Transport and Telecommunication Institute, 1 Lomonosov Str, Riga, LV-1019, Latvia; Institute of Automation and Information Technologies, Almaty University of Energy and Communications, Baitursynov Str., 126/1, Almaty, 050013, Kazakhstan; International Radio Astronomy Centre, Ventspils University of Applied Sciences, Ventspils, LV-3601, Latvia; Department of Natural Science and Computer Technologies, ISMA University of Applied Sciences, Riga, LV-1019, Latvia; Faculty of Management Science and Informatics, University of Zilina, Žilina, 010 26, Slovakia; Scientific Centre for Aerospace Research of the Earth of the Institute of Geological Sciences of the National Academy of Sciences of Ukraine, Kyiv, 01054, Ukraine","Mukhamediev R.I., Institute of Automation and Information Technologies, Satbayev University (KazNRTU), Almaty, 050013, Kazakhstan, Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Kuchin Y., Institute of Automation and Information Technologies, Satbayev University (KazNRTU), Almaty, 050013, Kazakhstan, Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Popova Y., Transport and Management Faculty, Transport and Telecommunication Institute, 1 Lomonosov Str, Riga, LV-1019, Latvia; Yunicheva N., Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan, Institute of Automation and Information Technologies, Almaty University of Energy and Communications, Baitursynov Str., 126/1, Almaty, 050013, Kazakhstan; Muhamedijeva E., Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Symagulov A., Institute of Automation and Information Technologies, Satbayev University (KazNRTU), Almaty, 050013, Kazakhstan, Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Abramov K., Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Gopejenko V., International Radio Astronomy Centre, Ventspils University of Applied Sciences, Ventspils, LV-3601, Latvia, Department of Natural Science and Computer Technologies, ISMA University of Applied Sciences, Riga, LV-1019, Latvia; Levashenko V., Faculty of Management Science and Informatics, University of Zilina, Žilina, 010 26, Slovakia; Zaitseva E., Faculty of Management Science and Informatics, University of Zilina, Žilina, 010 26, Slovakia; Litvishko N., Institute of Information and Computational Technologies CS MSHE RK, 28 Shevchenko Str, Almaty, 050010, Kazakhstan; Stankevich S., Scientific Centre for Aerospace Research of the Earth of the Institute of Geological Sciences of the National Academy of Sciences of Ukraine, Kyiv, 01054, Ukraine","22277390","","","All Open Access; Gold Open Access"
"Dashkov A.; Khaleiev O.","Dashkov, Andrii (57734425400); Khaleiev, Oleksii (57734050800)","57734425400; 57734050800","Haar descriptors preliminary sampling","2023","10.1007/s11042-022-13204-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131679517&doi=10.1007%2fs11042-022-13204-4&partnerID=40&md5=e3082a5abc347c797b9fd0f63b4d9282","P-Product Inc, Kharkiv, Ukraine","Dashkov A., P-Product Inc, Kharkiv, Ukraine; Khaleiev O., P-Product Inc, Kharkiv, Ukraine","13807501","","MTAPF",""
"Pihnastyi O.; Kozhevnikov G.; Polozhyi D.","Pihnastyi, Oleh (57192681564); Kozhevnikov, Georgii (57220219163); Polozhyi, Denys (58759212100)","57192681564; 57220219163; 58759212100","Synthesis of an Optimal Control Algorithm for a Transport Conveyor with a Reversing Section","2023","10.1109/KhPIWeek61412.2023.10312939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179514866&doi=10.1109%2fKhPIWeek61412.2023.10312939&partnerID=40&md5=5387b896ad3dc1fea42a94c5193185b6","Dept. Internet of Things, National Technical University ""Kharkiv Polytechnic Institute"", Kharkiv, Ukraine; Dept. Multimedia and Internet Technologies and Systems, National Technical University ""Kharkiv Polytechnic Institute"", Kharkiv, Ukraine; Dept. Computer Systems, Networks and Cybersecurity, National Aerospace University «Kharkiv Aviation Institute», Kharkiv, Ukraine","Pihnastyi O., Dept. Internet of Things, National Technical University ""Kharkiv Polytechnic Institute"", Kharkiv, Ukraine; Kozhevnikov G., Dept. Multimedia and Internet Technologies and Systems, National Technical University ""Kharkiv Polytechnic Institute"", Kharkiv, Ukraine; Polozhyi D., Dept. Computer Systems, Networks and Cybersecurity, National Aerospace University «Kharkiv Aviation Institute», Kharkiv, Ukraine","","979-835039553-2","",""
"Obelets T.V.","Obelets, T.V. (58145799300)","58145799300","DATA MINING TOOLS FOR COMPLEX SOCIO-ECONOMIC PROCESSES AND SYSTEMS","2022","10.20535/SRIT.2308-8893.2022.4.06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150257869&doi=10.20535%2fSRIT.2308-8893.2022.4.06&partnerID=40&md5=f19df8e7e39340fa47b9a927f6ee2ce8","National Technical University of Ukraine, “Igor Sikorsky Kyiv Polytechnic Institute”, Ukraine","Obelets T.V., National Technical University of Ukraine, “Igor Sikorsky Kyiv Polytechnic Institute”, Ukraine","16816048","","","All Open Access; Gold Open Access; Green Open Access"
"Hyk V.; Vysochan O.; Vysochan O.","Hyk, Vasyl (57221983969); Vysochan, Oleh (57224635006); Vysochan, Olha (57224635005)","57221983969; 57224635006; 57224635005","Integrated Reporting of Mining Enterprises: Bibliometric Analysis","2022","10.2478/sbe-2022-0048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147169804&doi=10.2478%2fsbe-2022-0048&partnerID=40&md5=170238e7c006deca929e99e89de771c3","Lviv Polytechnic National University, Ukraine","Hyk V., Lviv Polytechnic National University, Ukraine; Vysochan O., Lviv Polytechnic National University, Ukraine; Vysochan O., Lviv Polytechnic National University, Ukraine","18424120","","","All Open Access; Gold Open Access"
"Kuznetsov O.; Frontoni E.; Katrich V.; Kobylianska O.; Pshenichnaya S.","Kuznetsov, Oleksandr (55428957200); Frontoni, Emanuele (9737451300); Katrich, Viktor (6602560537); Kobylianska, Olena (58738938400); Pshenichnaya, Svetlana (24376916200)","55428957200; 9737451300; 6602560537; 58738938400; 24376916200","A Comprehensive Decentralized Digital Identity System: Blockchain, Artificial Intelligence, Fuzzy Extractors, and NFTs for Secure Identity Management","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178345885&partnerID=40&md5=dc0ab7bb0d42be591acb586049c412fe","Department of Political Sciences, Communication and International Relations, University of Macerata, 30/32 Via Crescimbeni, Macerata, 62100, Italy; Department of Information and Communication Systems Security, School of Computer Sciences, V. N. Karazin Kharkiv National University, 4 Svobody sq., Kharkiv, 61022, Ukraine; Department of Information Engineering, Marche Polytechnic University, 12 Via Brecce Bianche, Ancona, 60131, Italy; School of Radiophysics, Biomedical Electronics and Computer Systems, V. N. Karazin Kharkiv National University, 4 Svobody sq., Kharkiv, 61022, Ukraine","Kuznetsov O., Department of Political Sciences, Communication and International Relations, University of Macerata, 30/32 Via Crescimbeni, Macerata, 62100, Italy, Department of Information and Communication Systems Security, School of Computer Sciences, V. N. Karazin Kharkiv National University, 4 Svobody sq., Kharkiv, 61022, Ukraine; Frontoni E., Department of Political Sciences, Communication and International Relations, University of Macerata, 30/32 Via Crescimbeni, Macerata, 62100, Italy, Department of Information Engineering, Marche Polytechnic University, 12 Via Brecce Bianche, Ancona, 60131, Italy; Katrich V., School of Radiophysics, Biomedical Electronics and Computer Systems, V. N. Karazin Kharkiv National University, 4 Svobody sq., Kharkiv, 61022, Ukraine; Kobylianska O., Department of Information and Communication Systems Security, School of Computer Sciences, V. N. Karazin Kharkiv National University, 4 Svobody sq., Kharkiv, 61022, Ukraine; Pshenichnaya S., School of Radiophysics, Biomedical Electronics and Computer Systems, V. N. Karazin Kharkiv National University, 4 Svobody sq., Kharkiv, 61022, Ukraine","16130073","","",""
"Bondarev N.V.","Bondarev, N.V. (7005107580)","7005107580","Clustering and Classification of Red Wines According to Physical-Chemical Properties Using Data Mining Methods","2023","10.1134/S1070363223090141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174455820&doi=10.1134%2fS1070363223090141&partnerID=40&md5=f9cc8c9e4ec8c3eff32d7d721d695f88","V.N. Karazin Kharkiv National University, Kharkiv, 61022, Ukraine","Bondarev N.V., V.N. Karazin Kharkiv National University, Kharkiv, 61022, Ukraine","10703632","","RJGCE",""
"Riabov I.; Kondratieva L.; Overianova L.; Goolak S.","Riabov, Ievgen (57209457767); Kondratieva, Liliia (57394762700); Overianova, Liliia (57215213793); Goolak, Sergiy (57209255658)","57209457767; 57394762700; 57215213793; 57209255658","Assessment of the On-Board Energy Storage Parameters of the Locomotive for Rail Quarry Transport","2023","10.1007/978-3-031-25863-3_65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152533572&doi=10.1007%2f978-3-031-25863-3_65&partnerID=40&md5=effcd8be99ceab572159243fa84b44c5","National Technical University “Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; State University of Infrastructure and Technologies, 9, Kyrylivska str., Kyiv, 04071, Ukraine","Riabov I., National Technical University “Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Kondratieva L., National Technical University “Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Overianova L., National Technical University “Kharkiv Polytechnic Institute”, 2, Kyrpychova str., Kharkiv, 61002, Ukraine; Goolak S., State University of Infrastructure and Technologies, 9, Kyrylivska str., Kyiv, 04071, Ukraine","25233440","","",""
"Amralinova B.; Agaliyeva B.; Lozynskyi V.; Frolova O.; Rysbekov K.; Mataibaeva I.; Mizernaya M.","Amralinova, Bakytzhan (57194348109); Agaliyeva, Bakytgul (57219979793); Lozynskyi, Vasyl (55998725200); Frolova, Olga (57195674035); Rysbekov, Kanay (57191974391); Mataibaeva, Indira (57195672336); Mizernaya, Marina (57194414559)","57194348109; 57219979793; 55998725200; 57195674035; 57191974391; 57195672336; 57194414559","Rare-Metal Mineralization in Salt Lakes and the Linkage with Composition of Granites: Evidence from Burabay Rock Mass (Eastern Kazakhstan)","2023","10.3390/w15071386","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152859868&doi=10.3390%2fw15071386&partnerID=40&md5=68548d12af2837a74f834563ea516471","Institute of Project Management, Satbayev University, Almaty, 50013, Kazakhstan; School of Earth Sciences, D. Serikbayev East Kazakhstan Technical University, Ust-Kamenogorsk, 70004, Kazakhstan; Department of Mining Engineering and Education, Dnipro University of Technology, Dnipro, 49005, Ukraine; Mining and Metallurgical Institute named after O.A. Baikonurov, Satbayev University, Almaty, 50013, Kazakhstan","Amralinova B., Institute of Project Management, Satbayev University, Almaty, 50013, Kazakhstan; Agaliyeva B., School of Earth Sciences, D. Serikbayev East Kazakhstan Technical University, Ust-Kamenogorsk, 70004, Kazakhstan; Lozynskyi V., Department of Mining Engineering and Education, Dnipro University of Technology, Dnipro, 49005, Ukraine; Frolova O., School of Earth Sciences, D. Serikbayev East Kazakhstan Technical University, Ust-Kamenogorsk, 70004, Kazakhstan; Rysbekov K., Mining and Metallurgical Institute named after O.A. Baikonurov, Satbayev University, Almaty, 50013, Kazakhstan; Mataibaeva I., School of Earth Sciences, D. Serikbayev East Kazakhstan Technical University, Ust-Kamenogorsk, 70004, Kazakhstan; Mizernaya M., School of Earth Sciences, D. Serikbayev East Kazakhstan Technical University, Ust-Kamenogorsk, 70004, Kazakhstan","20734441","","","All Open Access; Gold Open Access"
"Ramakrishna M.T.; Venkatesan V.K.; Izonin I.; Havryliuk M.; Bhat C.R.","Ramakrishna, Mahesh Thyluru (57638929100); Venkatesan, Vinoth Kumar (57207935965); Izonin, Ivan (38461225700); Havryliuk, Myroslav (58020564200); Bhat, Chandrasekhar Rohith (58118218800)","57638929100; 57207935965; 38461225700; 58020564200; 58118218800","Homogeneous Adaboost Ensemble Machine Learning Algorithms with Reduced Entropy on Balanced Data","2023","10.3390/e25020245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148938504&doi=10.3390%2fe25020245&partnerID=40&md5=454b5ce18d2b361b38573e7612392edf","Department of Computer Science and Engineering, Faculty of Engineering and Technology, JAIN (Deemed-to-be University), Bangalore, 562112, India; School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, 632014, India; Department of Artificial Intelligence, Lviv Polytechnic National University, Lviv, 79013, Ukraine; Institute of Computer Science and Engineering, Saveetha School of Engineering (SIMATS), Chennai, 602105, India","Ramakrishna M.T., Department of Computer Science and Engineering, Faculty of Engineering and Technology, JAIN (Deemed-to-be University), Bangalore, 562112, India; Venkatesan V.K., School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, 632014, India; Izonin I., Department of Artificial Intelligence, Lviv Polytechnic National University, Lviv, 79013, Ukraine; Havryliuk M., Department of Artificial Intelligence, Lviv Polytechnic National University, Lviv, 79013, Ukraine; Bhat C.R., Institute of Computer Science and Engineering, Saveetha School of Engineering (SIMATS), Chennai, 602105, India","10994300","","","All Open Access; Gold Open Access; Green Open Access"
"Zgalat-Lozynska L.; Kryshtal H.; Drinke Z.; Lych V.; Kulikov O.; Panin Y.","Zgalat-Lozynska, L. (57006838600); Kryshtal, H. (57223340559); Drinke, Z. (58639172100); Lych, V. (57834108100); Kulikov, O. (58183584900); Panin, Y. (58191932400)","57006838600; 57223340559; 58639172100; 57834108100; 58183584900; 58191932400","IMPACT OF DIGITAL TRANSFORMATION ON BUSINESS STRUCTURES; [Вплив цифрової трансформації на підприємницькі структури]","2023","10.33271/nvngu/2023-4/144","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173656579&doi=10.33271%2fnvngu%2f2023-4%2f144&partnerID=40&md5=e257ecb84f94523628db91e7a19db8b2","Kyiv National University of Construction and Architecture, Kyiv, Ukraine; Interregional Academy of Personnel Management, Kyiv, Ukraine; Turiba University, Riga, Latvia; Kyiv National University of Trade and Economics, Kyiv, Ukraine; CO “Charitable Foundation “BLAGO LIFE”, Lviv, Ukraine","Zgalat-Lozynska L., Kyiv National University of Construction and Architecture, Kyiv, Ukraine; Kryshtal H., Interregional Academy of Personnel Management, Kyiv, Ukraine; Drinke Z., Turiba University, Riga, Latvia; Lych V., Kyiv National University of Construction and Architecture, Kyiv, Ukraine; Kulikov O., Kyiv National University of Trade and Economics, Kyiv, Ukraine; Panin Y., CO “Charitable Foundation “BLAGO LIFE”, Lviv, Ukraine","20712227","","","All Open Access; Bronze Open Access"
"Khlamov S.; Trunova T.; Tabakova I.","Khlamov, Sergii (56866386100); Trunova, Tetiana (57775882100); Tabakova, Iryna (57194480930)","56866386100; 57775882100; 57194480930","Astronomical Metadata Mining from FITS Files by the Telescope Software","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176339093&partnerID=40&md5=a414a81663dc2d42a2dce7ad758c94c7","Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine","Khlamov S., Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine; Trunova T., Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine; Tabakova I., Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine","16130073","","",""
"Rosales J.A.; Mennickent R.E.; Djurašević G.; Araya I.; Curé M.; Schleicher D.R.G.; Petrović J.","Rosales, J.A. (57203634087); Mennickent, R.E. (7004321167); Djurašević, G. (6701674835); Araya, I. (56601608500); Curé, M. (56249947100); Schleicher, D.R.G. (25623365300); Petrović, J. (8520195700)","57203634087; 7004321167; 6701674835; 56601608500; 56249947100; 25623365300; 8520195700","V4142 Sgr: Double periodic variable with an accretor surrounded by the accretion disk's atmosphere","2023","10.1051/0004-6361/202244046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148693938&doi=10.1051%2f0004-6361%2f202244046&partnerID=40&md5=175e90728ad1d0eb4a99e0e97358e4de","Main Astronomical Observatory, National Academy of Sciences of Ukraine, 7 Akademika Zabolotnoho St, Kyiv, 03680, Ukraine; Departamento de Astronomía, Universidad de Concepción, Casilla 160-C, Concepción, Chile; Department of Physics, North-West University, Private Bag X2046, Mmabatho, 2735, South Africa; Astronomical Observatory, Volgina 7, Belgrade, 11060 38, Serbia; Isaac Newton Institute of Chile, Yugoslavia Branch, Belgrade, 11060, Serbia; Centro de Investigación DAiTA Lab, Facultad de Estudios Interdisciplinarios, Universidad Mayor, Alonso de Córdova 5495, Santiago, Chile; Instituto de Física y Astronomía, Universidad de Valparaíso, Av. Gran Bretaña 1111, Casilla, Valparaíso, 5030, Chile","Rosales J.A., Main Astronomical Observatory, National Academy of Sciences of Ukraine, 7 Akademika Zabolotnoho St, Kyiv, 03680, Ukraine, Departamento de Astronomía, Universidad de Concepción, Casilla 160-C, Concepción, Chile, Department of Physics, North-West University, Private Bag X2046, Mmabatho, 2735, South Africa; Mennickent R.E., Departamento de Astronomía, Universidad de Concepción, Casilla 160-C, Concepción, Chile; Djurašević G., Astronomical Observatory, Volgina 7, Belgrade, 11060 38, Serbia, Isaac Newton Institute of Chile, Yugoslavia Branch, Belgrade, 11060, Serbia; Araya I., Centro de Investigación DAiTA Lab, Facultad de Estudios Interdisciplinarios, Universidad Mayor, Alonso de Córdova 5495, Santiago, Chile; Curé M., Instituto de Física y Astronomía, Universidad de Valparaíso, Av. Gran Bretaña 1111, Casilla, Valparaíso, 5030, Chile; Schleicher D.R.G., Departamento de Astronomía, Universidad de Concepción, Casilla 160-C, Concepción, Chile; Petrović J., Astronomical Observatory, Volgina 7, Belgrade, 11060 38, Serbia","00046361","","AAEJA","All Open Access; Green Open Access; Hybrid Gold Open Access"
"Skipochka S.; Palamarchuk T.; Prokhorets L.","Skipochka, Serhii (6506488870); Palamarchuk, Tetiana (56196129300); Prokhorets, Liliya (56196089100)","6506488870; 56196129300; 56196089100","The concept of risk-based technical solutions for the protection of coal mine workings","2023","10.1088/1755-1315/1156/1/012017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152942779&doi=10.1088%2f1755-1315%2f1156%2f1%2f012017&partnerID=40&md5=b3722f3e009a129d611d10433a6a93b1","Institute of Geotechnical Mechanics Named by N. Poljakov, National Academy of Sciences of Ukraine, Simferopolska Str., 2a, Dnipro, 49005, Ukraine","Skipochka S., Institute of Geotechnical Mechanics Named by N. Poljakov, National Academy of Sciences of Ukraine, Simferopolska Str., 2a, Dnipro, 49005, Ukraine; Palamarchuk T., Institute of Geotechnical Mechanics Named by N. Poljakov, National Academy of Sciences of Ukraine, Simferopolska Str., 2a, Dnipro, 49005, Ukraine; Prokhorets L., Institute of Geotechnical Mechanics Named by N. Poljakov, National Academy of Sciences of Ukraine, Simferopolska Str., 2a, Dnipro, 49005, Ukraine","17551307","","","All Open Access; Gold Open Access"
"Shynkarenko V.; Zhuchyi L.; Ivanov O.","Shynkarenko, Viktor (26635896100); Zhuchyi, Larysa (57224202699); Ivanov, Oleksandr (57937623500)","26635896100; 57224202699; 57937623500","Ontology-Based Semantic Checking of Data in Railway Infrastructure Information Systems","2022","10.2478/fcds-2022-0016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140372961&doi=10.2478%2ffcds-2022-0016&partnerID=40&md5=30aa7070f12cc29833ab31f4d712ec86","Ukrainian State University of Science and Technologies, 2 Lazaryana str., Dnipro, 49010, Ukraine","Shynkarenko V., Ukrainian State University of Science and Technologies, 2 Lazaryana str., Dnipro, 49010, Ukraine; Zhuchyi L., Ukrainian State University of Science and Technologies, 2 Lazaryana str., Dnipro, 49010, Ukraine; Ivanov O., Ukrainian State University of Science and Technologies, 2 Lazaryana str., Dnipro, 49010, Ukraine","08676356","","","All Open Access; Gold Open Access; Green Open Access"
