University Name;Count
Zaporozhye National Technical University;1
Dniepropetrovsk National University of Railway Transport;1
V. I. Vernadski Institute of General and Inorganic Chemistry;1
Institute of Thermoelectricity of the National Academy of Sciences;1
Institute of Physics of the National Academy of Sciences;1
Physical Chemistry of Combustible Minerals Department;1
Astronomical Observatory of Kiev;1
Department of Physico-Chemistry of Combustible Minerals;1
Donbass Fuel Energy Company;1
Ministry of Coal Industry of Ukraine;1
State Higher Education Institution "Priazovsky State Technical University";1
Institute of Electric Welding E. O. Paton;1
"L’vivs’ka Politekhnika National University;1
V. F. Lashkaryov Institute of Semiconductor Physics;1
Institute of Animal Science of;1
Astronomical Observatory of Kyiv Shevchenko National University;1
'Research Institute ''Mykolaiv Astronomical Observatory'' (RI ''MAO'')';1
Emergency Cardiology Department;1
College of Engineering and Management of the false ;1
National Defence University of Ukraine named after Cherniakhovskyi;1
Department of Operational Work Management;1
Department of Logistics Management and Traffic Safety in Transport;1
Department Artificial Intelligence and Software;1
Department of Philosophy and Sociology of the Luhansk Taras Shevchenko National University;1
Dept. of Geoinformatics;1
G. V. Kurdyumov Institute for Metal Physics NAS of Ukraine;1
State Enterprise "Research Institute of Microdevices" STC "Istitute for Single Crystals";1
PE and Electro Mechanics;1
'Department of Tele-Journalism and Actor''s Skill';1
Municipal Institution of Education;1
Dnipro National University of Railway;1
Dnepropetrovsk Regional Institute of Public Administration of the National;1
The Machine Learning Lab at Ukrainian Catholic University;1
Theory and Methods of Physical Culture Department;1
Faculty of Nursing;1
RPE "Geoprom";1
Institute for Nature Management Problems and Ecology of NAS of Ukraine;1
Odessa State Academy of Civil Engineering Architecture;1
BOGOMOLETS NATIONAL MEDICAL UNIVERSITY STOMATOLOGICAL MEDICAL CENTER;1
Oracle;1
National Police of Ukraine in Kharkiv Region;1
Pedagogical University;1
R&D Center for Aerospace Research of the Earth;1
ARSENAL SDP SE;1
Volodymyr Vynnychenko Central Ukrainian State Pedagogical University;1
National University of Kyiv-Mohyla Academy Library;1
Ukrrudprom Association;1
Pjsc Kryvbasszhelezrudkom;1
State Institution «Institute of Traumatology and Orthopedics National Academy of Medical Ucience of Ukraine»;1
State Higher Educational Institution "Uzhhorod National University";1
I. M. Frantsevich Institute for Problems of Materials Science;1
Department of Physical and Mathematical Education and Informatics;1
Faculty of Technical Systems and Energy Efficient Technologies;1
LLC "MC ELTEKO";1
LLC "DTEK Dobropolyeugol";1
Ukraine;1
Research Department of Development of Anti-Aircraft Missile Systems and Complexes;1
Faculty of Psychology;1
Technological Equipment and Control Systems Department;1
Information System Department;1
Department of State;1
Head of the Department of Finance;1
Department of Economics and Business Management;1
O. S. Popov Odesa National Academy of Telecommunications;1
National University of Technology "KPI" Igor Sikorsky;1
State Regional Geological Enterprise "Donetskheolohiia" of the State Service of Geology and Mineral Resources of Ukraine;1
Institute of Geotechnical Mechanics named by N.Poljakov of National Academy of Sciences of Ukraine;1
Private JointStock Company "DTEK";1
Acadamy of Labour;1
Ukovsky State Normal University South Ukraine;1
Verkin Institute for Low Temperature Physics and Engineering;1
Kharkiv State Aircraft Manufacturing Company;1
Glushkov Institute of Cybernetic;1
Military-Diplomatic Academy Named after Eugene Bereznyak;1
Rector of Kharkiv International;1
State University;1
Ukrainian National Pedagogical University Named by K. D. Ushinsky;1
Biomechanics and Sport Metrology Department;1
Institute of Health Sciences;1
Theory and Practice of Physical Culture and Sports Department;1
Ivan Franko University;1
Innovation and Information Technologies in Physical Culture and Sports Department;1
Communal Higher Education Institute "Vinnytsia Academy of Continuous Education";1
Central Scientific Research Institute of the Army;1
Crimean Engineering and Pedagogical University Named After Fevzi Yakubov;1
Flight Academy;1
Institute of Pedagogy;1
L4 Collaboration;1
Vinnitsa Pirogov National Medical University;1
PJSC Zaporizhzhia Iron Ore Plant;1
Department of Mathematical Modelling and Artificial Intellect;1
Department of physics;1
Department of automobile and transport infrastructure;1
Department of Aircuaft Control Systems;1
false  "Igor Sikorsky Kyiv Polytechnical Institute";1
Kryvyi Rih Economic Institute of Kyiv National Economic University Named after Vadym Hetman;1
Kyiv Electromechanical College;1
Bienta Ltd.;1
National Antarctic Scientific Centre of Ministry of Education and Science of Ukraine;1
ESC Institute of Biology and Medicine;1
Institute of Philology;1
State Scientific Institution ‘Institute of education content modernization’;1
Department of Informatics and Information Systems Protection Management;1
Department of Radio Engineering Device;1
Faculty of Management and Technology;1
IPP-Centre LLC;1
Informatics false ;1
Main Astronomical Observatory of the National Academy of Sciences;1
University of Economics;1
V.M. Glushkov Institute of Cybernetics NASU;1
Kharkiv National University of Urban Economy;1
Lviv Polytechnic National Universiy;1
Department of Ecological Politics and Environment Protection Management;1
Shevchenko National University of Kyiv;1
NTU KPI Named by I. Sikorskii and IAPM.;1
National University Named by Taras Shevchenko;1
CDCMEGP Department;1
National Taras Shevchenko;1
Samsung R and D Institute Ukraine;1
Nationa University;1
'Ternopil Ivan Pulu''j National Technical University';1
false  Igor Sikorsky KPI;1
G.V. Karpenko Physico-Mechanical Institute;1
Chernivtsi Institute of Trade and Economics;1
Ukrainian Engenering-Pedagogical Academy;1
National Pedagogical University;1
Gorgany Nature Reserve;1
Nadvirna College by National Transport University;1
Odessa National I. I. Mechnikov University;1
State Institution "Scientific Centre for Aerospace Research of the Earth;1
M. P. Semenenko Institute of Geochemistry;1
false  "Igor Sikorsky Kyiv Polytechnic Institute";1
Institute of Entrepreneurship "Strategy";1
Ukrainian Research and Design Institute for Industrial Technology;1
Scientific Research Company "Electron-Carat";1
Pjsc Evraz Sukha Balka;1
Department of Cinema and Television Arts;1
Intellectual and Information Systems Department;1
Softserve IT Academy;1
Institute of Geophysics by S.I. Subbotin NAS of Ukraine;1
false  Bohdan;1
National University of Life and Environmental Sciences Ukraine;1
Ivan Pul’uj Ternopil National Technical University;1
'false  ''Kharkiv Aviation Institure''';1
Kharkiv National Air Force University Named after Ivan Kozhedub;1
Natioanl University of Radio Electronics;1
Aerospace Center NAU;1
LPNU;1
NTUU kPI I. Sikorsky;1
TNTU I. Puluj;1
'''Teleoptika SPA'' Ltd';1
International Research and Training Center of IT and S;1
Technologies Named by O.O. Zelensky National Aerospace Vyacheslav Shulgin University;1
Public Agency "National Research Institute of Industrial Safety and Occupational Safety and Health";1
Cytology;1
Implantology of Kharkiv National Medical University;1
'State Scientific Institution ''Institute of Education Content Modernization''';1
O.S. Popov Odessa National Academy of Telecommunication;1
A.A. Zelensky false ;1
Kyiv zoological park of national importance;1
Ukrainian HydroMeteorological Institute;1
1SI "Institute of traumatology and orthopedics of the National Academy of Medical Sciences of Ukraine";1
2Regional Clinical Hospital;1
Institute for the Problems of Safety of the Atomic Power Plant of the National Academy of Sciences of Ukraine;1
Institute of Gas;1
I. Sikorskii Kiev Polytechnic Institute;1
Faculty for Infocommunications;1
Institute of Transport Systems and Technologies of the National Academy of Sciences of Ukraine;1
L.T. Mala National Institute of Therapy;1
Kharkiv Interregional Specialized Medico-Genetic Center;1
S.I. Subbotin Name Institute of Geophysics of NAS of Ukraine;1
Eastern-European national University named after Lesya Ukrainka;1
National Academy of Law Science of Ukraine;1
Department of Multicultural Education;1
Computer Systems and Networks;1
Department of Automation and Information-Measuring Technique of;1
Taras Shevchenko National Univeristy of Kyiv;1
Faculty of Foreign Languages;1
Department ofWater Supply,Water Disposal and Drilling Engineering;1
Kiev Scientific Research Forensic Center;1
Vladimir Dahl East Ukrainian National University;1
Mechanical Institute;1
Educational and Scientific Institute of Automation;1
Desna-S-LTD LLC;1
Ferrexpo Group;1
RPE Geoprom;1
"Zaporizhzhia Polytechnic" National University;1
Kharkov false  of Agriculture named after P. Vasilenko;1
Kharkiv national Air Force University;1
Department of Business;1
National University "Chernihiv Polytechnic";1
Kharkiv Educational and Research Institute of the University of Banking;1
Scientific-research center of missiletroopsand artillery;1
SI "Institute of Blood Pathology and Transfusion Medicine of the National Academy of Medical Sciences of Ukraine";1
Donetsk Law Institute of the Ministry of Internal Affairs of Ukraine (Kryvyi Rih);1
Khmelnytsky University of Management and Law named after Leonid Yuzkov;1
Institute of Geophysics by name S.Subbotin of the National Academy of Sciences of Ukraine;1
Carpathian Branch;1
Department of Electrical Engineering Systems;1
National Agency of Ukraine for Civil Service in Vinnytsia;1
Lviv State University of Physical Culture named after Ivan Bobersky;1
Institute of Regional Research;1
Institute of Laser and Optoelectronic Intelligent Manufacturing;1
Viv Polytechnic National University;1
Donetsk National University Named Vasyl Stus;1
Computer Systems and Technologies Department;1
Department of Higher Mathematics and Information Science;1
Ivan Franko Drogobych State Pedagogical University;1
State Institution Kundiiev;1
Department of Automatics and Computer Integration Technologies;1
National Agency for Higher Education Quality Assurance;1
Departments Personnel Management and Labor Economics;1
Sge Ukrgeofizyka;1
Institute of Geological Sciences Nas of Ukraine;1
Brovary Secondary School of I-III levels No. 1;1
false  (NAU) and Care;1
Centre for Aerospace Research of the Earth (CARE);1
Center for Special Information Reception and Processing and Navigation Field Control;1
Tripoli University;1
Department of Analytical and Bioinorganic Chemistry and Water Quality;1
Department of General;1
Department of Applied Information Systems;1
Department of Security Management of an Enterprise;1
General Surgery Department;1
Linguistically Education Center;1
Department of Public Service and Management Educational and Social Institutions;1
Department of Preschool and Primary Education;1
Department of Oriental Languages and Translation;1
Department of The Far East and Southeast Asia Languages and Literature;1
Yuriy Fedkovych Chernivtsi State University;1
State Ecological Academy of Postgraduate;1
Engineering and Technological Institute "Biotechnica" National Academy of Agrarian Sciences;1
State Enterprise Ukrchermetgeologiya;1
Republican Academic R&D Institute of Mining Geology;1
National University of Life and Environment Sciences of Sciences of Ukraine;1
Faculty of Biology;1
National University "Lvivska Politechnika";1
Department of Internal Medicine No. 2;1
Ukrainian Engineering-Pedagogics Academy;1
Eosda;1
'Joint Stock Company ''Fed''';1
Department of Marine Electronics National University "Odessa Maritime Academy";1
Department of Electrical Equipment and Automation of Ships National University "Odessa Maritime Academy";1
Vinnytsia State Pedagogical University Named after M. Kotsiubynskyi;1
Vinnitsa Scientific-Training Institute of Economics of Ternopil National Economical University;1
Vinnytsia Natonal Technical University;1
Institute of Applied Problems of Ecology Geophysics and Geochemistry;1
Institute of Geophysics by S.I. Subbotin Name of National Academy of Sciences of Ukraine;1
Department of Sea Geology and Sedimentary Oregenesis;1
Bogolyubov Institute for Theoretical Physics of the Nas of Ukraine;1
Educational and Scientific Department of Safety and Occupational Health;1
School of Gis and Land Management;1
Ukrainian Association of Ferroalloys Manufacturers (UkrFA);1
DataRoot Labs;1
National Academy of the State Border Guard Service of Ukraine Named after Bohdan Khmelnytskyi;1
Department of Geodesy and Land Survey;1
Department of Geoinformatics and Aerospace Research of the Earth;1
NSC Institute for Soil Science and Argochemistry;1
Scientific Research Institute of Intellectual Property;1
Kryvyi Rih Geophysical Party;1
Kyiv National University;1
Cherkasy Institute of Fire Safety named after Chernobyl;1
Department of Environmental Protection;1
Institute of History of Ukraine;1
Institute for Children and Adolescents Health Care;1
Laboratory of Experimental Toxicology and Mutagenesis L.I. Medved’s Research Center of Preventive Toxicology;1
Department of Biochemistry and Biotechnology;1
Medical University;1
Kharkiv Regional Laboratory Center of the;1
Crimean Federal University;1
National Mining University «Dnipro Polytechnic»;1
Uzhghorod National University;1
Ferrexpo Poltava Mining;1
Vinnytsia Mykhailo Kotsiubynsky State Pedagogical University;1
Entrepreneurship and Business Administration Department;1
Department of Economic Law and Procedure;1
Department of Organizational Management;1
Vernadsky National Library of Ukraine;1
Department of Construction Objects Safety and Labor Protection;1
Presidiumå of the NAS of Ukraine;1
The Machine Learning Laboratory;1
INSTITUTION «V.P. KOMISARENKO INSTITUTE OF ENDOCRINOLOGY AND METABOLISM OF THE NATIONAL ACADEMY OF MEDICAL SCIENCES OF UKRAINE»;1
HIGHER STATE EDUCATIONAL ESTABLISHMENT OF UKRAINE "BUKOVINIAN STATE MEDICAL UNIVERSITY";1
VINNITSYA MEMORIAL PYROGOV NATIONAL MEDICAL UNIVERSITY;1
I. HORBACHEVSKY TERNOPIL NATIONAL MEDICAL UNIVERSITY;1
INTERNAL DISEASES;1
COMPUTER TECHNOLOGY;1
Department of Applied Material & Materials Processing;1
Regula Forensics UA;1
Academician F.H. Burchak Scientific and Research Institute of Private Law;1
Department of Notary;1
Department of Finance Law;1
Department of Operational Management;1
Department of Wagons and Carriage Facilities;1
Kharkiv National Medical University of the Ministry of Education and Science of Ukraine;1
SI "The Filatov Institute of Eye Diseases and Tissue Therapy of the NAMS of Ukraine;1
Department of Economy and Regional Economic Politics;1
Department of Ecology and Economy of Environment;1
Department of Infectious Diseases;1
National Defence University of Ukraine Named after Ivan Cherniakhovskyi;1
Khatkiv National Air Force University;1
Ivan Kozhedub Kharkiv National;1
V O Sukhomlynskyi State Scientific and Pedagogical Library of Ukraine;1
O Sukhomlynskyi State Scientific and Pedagogical Library of Ukraine;1
National Academy of Internal Affairs of Ukraine;1
National Academy of Fine Arts and Architecture;1
Ukrainian Hydrometeorological Institute of SES of Ukraine and NAS of Ukraine;1
Kharkiv Medical Academy of Post-Graduate Education;1
Senior Teacher of the Department of Ivan Kozhedub Kharkiv National University of Air Force;1
Kharkiv National University of Air Forces Named after I. Kozhedub;1
Ivan Kozhedub Kharkiv National University of Air Force;1
Samsung RandD Institute Ukraine (SRK);1
Department of Aviation;1
Department of Computer-Aided Management and Data Processing Systems;1
Poltava Law Institute of Yaroslav Mudryi National Law University;1
Laboratory for the Study of National Security Problems in the Field of Public Health of Àcademician Stashis Scientific Research Institute for the Study of Crime Problems;1
Department of International E-commerce;1
Department of scientific and technical information;1
V. Bakul Institute for Superhard Materials of the National Academy of Sciences of Ukraine;1
Samsung Research and Development Institute Ukraine;1
Department of Artificial Intelligent Systems;1
Department of Information Technologies Security;1
Department of Geography and Tourism;1
Department of Private International and Comparative Law;1
Head of the Department of Theory and Philosophy of Law;1
Head of Department of Planning and Coordination of Legal Research in Ukraine;1
V.M. Glushkov Institute of Cybernetics of;1
national university of water and Environmental Engineering;1
Department of Finance and Banking Pryazovskyi State Technical University;1
Department of Economic Cybernetics false ;1
Department of Economic Theory and Entrepreneurship;1
Department of Economics of an Enterprise Pryazovskyi State Technical University;1
Kharkiv National University of Radio;1
Biochemistry Department;1
Department of General and Social Psychology;1
Department of System Analysis and Control Problems;1
Department of Ship Power Plants;1
Scientific Center of Information Protection;1
Department of Navigation and Operation of Technical Systems on Water Transport;1
Computer Science and Cybernetics Faculty;1
I.N. Frantsevich Inst. of Prob. of Mat. Sci. of Natl. Acad. of Sci. of Ukraine;1
Institute of Software Systems of the National Academy of Sciences of Ukraine;1
National University Kyiv-Mohyla Academy;1
Department of Environmental Law;1
Institute of Plasma Physics;1
Limited Liability Company Financial Company MAGNAT;1
'false  ''Kharkiv polytechnic institute''';1
DataArt;1
'NTU ''Igor Sikorsky KPI''';1
IRR of NAS of Ukraine;1
SRIIL of NALS of Ukraine;1
Ukrainian lingua-information fund NAS of Ukraine;1
Academician V. V. Stashis Scientific Research Institute for the Study of Crime Problems;1
National University "Zaporizhzhia Polytechnic";1
Ukrainian state university of railway transport;1
Department of Legal Proceedings;1
Kiev National Linguistic University;1
Department of Auto-Technical Expertise and Forensic Examination of Vehicles;1
Department of Social Sciences and Humanities;1
Department of National Security;1
Department of Electric Stations and Systems;1
International E-Commerce and Hotel and Restaurant Business Department;1
Center of Information Support;1
I. HORBACHEVSKYY TERNOPIL NATIONAL MEDICAL UNIVERSITY;1
Skovoroda Kharkiv National Pedagogical University;1
Institute of Law Taras;1
Department of Sociological History and Theory;1
Department of Social and Political Processes;1
Kharkiv University of Radio Electronics;1
Institute of Engineering Thermophysics;1
National University "Zaporizhzhia polytechnic";1
Department of Photon Processes;1
National Transport University of Ukraine;1
The Institute of Electrodynamics of the Nas of Ukraine;1
Dahl East Ukrainian National University;1
Department of Industrial Machinery Engineering;1
Department of Automobile Transport;1
Main Astronomical Observatory of the National Academy of Sciences of Ukraine (MAO NASU);1
Department of Automation of Heat and Power Engineering Processes;1
Department of Information and Cybersecurity Systems;1
Institute of software systems of National Academy of Sciences;1
Lviv Ivan Boberskiy State University of Physical Culture;1
Donetsk Law Institute MIA of Ukraine;1
Department of Reinforced Concrete Structures and Transport Facilities;1
Department of Public Administration and Land Management;1
doctor of technical sciences;1
Department of specialized computer systems;1
Institute of Education and Science in Power Engineering;1
Department of Archaelogy and Ethnology of Ukraine;1
South Ukrainian National Pedagogical University named after K. D. Ush³nsky;1
Deputy Chief of Research Department;1
Senior Researcher Research Department of Electronic Warfare Development Central Scientifically-Research Institute of Arming and Military Equipment of the Armed Forces of Ukraine;1
Department of Physics and Radio Electronics Ivan Kozhedub Kharkiv National Air Force University;1
Institute of Telecommunications and Global Information Space of National Academy of Sciences of Ukraine;1
O. O. Chuiko In;1
Department of Therapeutic Dentistry & Department of Pediatric Dentistry and Implantology;1
Department of Theory of Wave Processes and Optical Diagnostic Systems;1
State Institution « National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine»;1
State Institution « Dnipropetrovsk Medical Academy of the Ministry of Health of Ukraine»;1
Scientificresearch Mining Institute of the "false ";1
V. Hnatiuk Ternopil National Pedagogical University;1
Department of Automation and Instrumentation;1
Department of the electrical engineering and electromechanic;1
Department of Calculating Mathematics and Mathematical Cybernetics Oles Honchar Dnipro National University Dnipro;1
Department of humanitarian;1
Research and Implementation Laboratory;1
Department of State Pharmacopoeia of Ukraine;1
Department of Validation and Reference Standards;1
LLC "Chemical company" Spoluka ";1
Department of Pharmaceutical Chemistry;1
State Institute for Designing Enterprises of Mining Industry "Kryvbasproekt" (SE SPI Kryvbasproekt;1
PJSC Zaporizkyi Iron-Ore works;1
Quantum;1
Mirantis;1
department of ship power plant exploitationAzov Maritime Institute;1
GI V.T. Zaycev Kharkiv Research Institute of General and Emergency Surgery of NAMS of Ukraine;1
Dynamics and Strength of Machines;1
Department of Personnel Management and Labor Economics in Mariupol Institute;1
Usikov Institute for Radiophysics and Electronics of Nasu;1
Department Electrical Energy Supply;1
Phytohormonology Department;1
Si Filatov Institute of Eye Diseases and Tissue Therapy;1
Vinnytsia Cooperative Institute;1
Ternopil Regional Municipal Institute of Postgraduate Education;1
National Dragomanov Pedagogical University;1
National Center "junior Academy of Sciences of Ukraine";1
Center of Radioecological Monitoring Ltd.;1
State Institution Ukrainian Research Institute of Industrial Medicine;1
Department of Strength of Materials and Structural Mechanics;1
PO "Institute for Local and Regional Development";1
Institute for Information Recording of the National Academy of Sciences;1
State Institution "Public Health Center of the Ministry of Health of Ukraine";1
Lesya Ukrainka Eastern European Nationa University;1
State Higher Educational Institution "Pryazovskyi State Technical University";1
Academy of Labour;1
Laboratory of Analytical Chemistry and Monitoring of Toxic Substances State Institution "Kundiiev Institute of Occupational Health of the National Academy of Medical Sciences of Ukraine";1
Mykhailo Ostrohradskyi National University;1
ICAMER Observatory of NASU;1
Department of Banking and Financial Services;1
University of Life and Environment Sciences;1
Dn³pro Un³vers³ty of Technology;1
Department of Economics of Enterprise;1
Applied Mathematics;1
Global Information Space of Nasu;1
Institute of Telecommunication and Global Information Space of Nasu;1
Forest - Inform Ltd;1
Department of Labor protection and environment State Higher Educational Institution "Pryazovskyi State Technical University;1
department of automobile transportState Higher Educational Institution " Pryazovskyi State Technical University;1
Department of Oncological Surgery;1
International E-commerce and Hotel & Restaurant Business Department;1
Department of Economics and Management of Industrial and Commercial Business;1
Ecological College of Lviv;1
Department of International E-Commerce and Hotel&Restaurant Business;1
Tustan Site Museum;1
V.O.Sukhomlynsky Mykolaiv National University;1
International Research and Training Centre for Information Technologies and Systems of the Nasu;1
Institute of Pediatrics;1
Institute of Nuclear Medicine and Diagnostic Radiology of Nams of Ukraine;1
Lesya Ukrainka Eastern Europen University;1
Institute of Engineering Mechanics and Transport;1
Mykolaiv National University;1
National Scientific Center "M.D. Strazhesko Institute of Cardiology" of NAMS of Ukraine;1
Crimean Astrophysical Observatory of Russian Academy of Sciences;1
Pirogov National Medical University of Vinnytsia;1
Stus National University of Donetsk;1
European Law School;1
Faculty of Law of the false ;1
NGO "Back to Life";1
Department of International Law and Comparative Law of the false ;1
Institute for Radiophysics and Electronics of the National Academy of Sciences of Ukraine;1
O. Ya. Usikov Institute for Radiophysics and Electronics of the National Academy of Sciences of Ukraine;1
SE "Ivchenko-Progress";1
A. Pidgorny Institute of Mechanical Engineering Problems of the National Academy of Sciences of Ukraine;1
Department of Radiation Therapy;1
Radiation Pathology Group;1
State Organization «Grigoriev Institute for medical Radiology and Oncology National Academy of Medical Sciences of Ukraine»;1
Department of Radio Engineering and Information Security;1
Informatics and Systemology Department;1
Institute of Computer Technologies;1
Department of automobile transport State Higher Educational Institution " Pryazovskyi State Technical University;1
National University yuri Kondratyuk Poltava Polytechnic;1
Geography Department;1
Institute of Sociology;1
Endocrinology Department;1
UA Med Helthcear Venchures Kinderklinik;1
Vasyl Stefanyk Precarpation National University;1
Department of Hygiene and Ecology No.1;1
Regional Medical College;1
SoftServe Inc;1
«Geological service company GSC» LLC;1
National University zaporizhzhia Polytechnic»;1
Institute for applied system analysis of Igor Sikorsky Kyiv Polytechnic Institute;1
Lviv Polytecnic National University;1
'TernopilIvan Pul''uj National Technical University';1
Department of Journalism and Mass Communication;1
Head of Educational Laboratory of Department;1
Command and Staff Institute for the Use of Troops (Forces);1
Head of Department Department of Military Training;1
Head of Department Department of Weapon;1
Associate Professor Department of Information Systems and Technologies;1
Institute of Information Technology;1
Commander Air Force of Armed Forces of Ukraine;1
Central Scientifically-Research Institute of Arming and Military Equipment;1
Senior Researcher Scientific Center;1
Dnipropetrovsk Branch;1
'L''Viv Polytechnic National University';1
International e Commerce and Hotel Restaurant Business Department;1
Odessa National University;1
Rivne State University of the Humanities;1
International Economic and Humanitarian University named after;1
Department of marketing and business management;1
Educational and Research Center of Strategic Communications in the sphere of National Security and Defense;1
Konstantin Mamonov;1
NPP "SPECPOZHTEHNIKA" Ltd;1
false "Kharkiv Polytechnic Institute";1
Institute for Condensed Matter Physics National Academy of Sciences of Ukraine;1
Department of Electrical Engineering and Welding;1
Department of Technologic Education;1
Department of Automation Computer Science and Technologies;1
VP volodarske PAT mine Named by O.F. Zasiadko;1
Institute of Geotechnical Mechanics Named by N.;1
Smoly State Enterprise;1
VostGOK State Enterprise;1
Eastern European Slavic University;1
Finance and Financial and Economic Security Department;1
Department of Chemistry of Bioactive Nitrogen Containing Heterocyclic Bases;1
Department of Air Forces;1
Department of Bioorganic Mechanisms;1
Public Medical Establishment "Municipal Stomatological Polyclinic";1
Samsung RD Institute Ukraine;1
Ternopil Volodymyr;1
Department of Marketing and Business Administration Odessa I.I. Mechnikov National University;1
Department of Management Environmental Performance;1
Department of HR and labor Economics;1
Department of Economics of Industry;1
Department of Applied mathematics;1
Maritime Institute of Postgraduate Education named after F.F. Ushakov;1
Kharkiv Educational and Research Institute of Banking University;1
Management Technology Department;1
National University of Khmelnytskyi;1
NationalTechnicalUniversityofUkraine‘IgorSikorskyKyivPolytechnicInstitute’;1
G. V. Kurdyumov Institute for Metal Physics;1
Institute of Geotechnical Mechanics named by N. Polyakov of National Academy of Sciences of Ukraine;1
Environmental Safety Department;1
'IT Academy ''STEP''';1
Ukraine National Paralympic Commitee;1
Department of Engineering Mechanics (Weapons and Equipment of Military Engineering Forces);1
National University of Shipbuilding Named after Admiral Makarov;1
Institute for Applied Problems in Mechanics and Mathematics;1
Space Research Institute of NAS and NSA of Ukraine;1
O.Ya. Usikov Institute for Radiophysics and Electronics National Academy of Sciences of Ukraine;1
D.F. Chebotarev Institute of Gerontology of NAMS of Ukraine;1
Department of Emergency Medical Care;1
Department of Information Measurement Technologies;1
Department of International Economic Affairs;1
Noosphere Ventures Inc.;1
Faculty of RadioPhysics;1
SI "Institute of Regional Research Named After M. I. Dolishniy of the NAS of Ukraine";1
Carpathian Branch of S.I. Subbotin Institute of Geophysics;1
Lviv Politechnic national University;1
5-8;1
IT Step University Lviv;1
Management department;1
Dept. of Computer Systems and networks;1
Military Institute of Kyiv National Taras Shevchenko University;1
Central Research Institute of the Armed Forces;1
University of the State Fiscal Service;1
Kherson National Technical Un³versity;1
Tech StartUp School;1
Kherson National Technical Uneversity;1
Developments of Stratal Deposits Department;1
Kremenchuk Mykhailo Ostrohradskiy National University;1
Dnipropetrovsk Medical Academy;1
Kryvyi Rih Economic Institute of Kyiv National Economic University;1
Department of Economic Evaluation and Business Audit;1
Department commodity end gemologic research;1
Cherkasy Education Center;1
Scientific-Technical Center Psychea;1
Zaporozhzhia State Medical University;1
East European University of Economics and Management;1
Center for the reception and processing of special information and control of the navigation field;1
National Institute for Strategic Studies;1
Kharkov State University of Food Technology and Trade;1
Classical Private University;1
Department of Economics and Management;1
Department of International Tourism;1
Department of Management and Logistics;1
Kryvyi Rih Economic Institute;1
Inorganic Chemistry Department;1
Dnipro Branch of State Institute of Ukrainian Soil Protection;1
State Institution Scientific Centre for Aerospace Research;1
Taras Schevchenko National University of Kyiv;1
Scientific Centre for Aerospace Research;1
Institute of Geodesy National University Lviv Polytechnic;1
Department of Heat Power Engineering and Energy Saving Technologies;1
Department of the Rolling stock and Track;1
Department of Construction Industry;1
Department of Orthopaedic Prosthodontics;1
Department of Therapeutic Stomatology;1
Department of Post-Graduate Training of Orthopedic Dentists;1
Department of Information Multimedia Technologies;1
Academy of Technological Sciences of Ukraine;1
Ivano-Frankivsk Education and Research Institute of Management;1
Discrete Analysis and Intelligent Systems Department;1
Department of Computerized Automation Systems;1
Borys Grinchenko Kyiv University BGKU;1
Department of Manufacturing Engineering;1
Lvov State University of Internal Affairs;1
Department of Mine Surveying;1
Department of Geo-engineering;1
Department of Mining named after professor Bakka M. T.;1
Department of Electrical and Electronic Apparatus;1
G.E. Pukhov Institute for Modeling in Energy Engineering;1
Computer Engineering and Programming;1
International Transportation and Customs Controls Department;1
Department of Computer-Aided Design;1
Department of Computer Engineering and Programming Faculty of Computer and Information Technologies National Technical University "Kharkiv Polytechnic Institute";1
Faculty of Information Technologies and Computer Engineering;1
Department of Information Computer Technologies and Mathematics;1
Economic Theory Department;1
International Economic Relations Department;1
Management and Public Administration Department;1
Department of Clinical Endocrinology State Institution;1
Department of Endocrinology and Pediatric Endocrinology;1
Dep. "industrial and Biomedical Institute";1
Government Agency National Institute of Therapy;1
Department of Information;1
Department of Radio Engineering;1
Department of Economic Modelling and Business Informatics;1
Department of Economic Cybernetics and International Economics;1
Department of Radio Engineering Devices and Systems;1
Department for Information Computing Systems and Control;1
Science Department;1
false  "Kharkiv Polytechnic Institute";1
Department of Space Systems Applianceand Geoinformation Support;1
Ivan Chernyakhovsky National Defense University of Ukraine;1
Pukhov Institute of Modelling Problems in Power Engineering;1
Enamine;1
National Taras Shevchenko University of Kiev;1
Department of Orientation and Navigation Instruments and Systems;1
Department of Measuring Information Technologies;1
Department of Ecology and Environmental Safety;1
Faculty of Biomedical Engineering;1
Information and Network Engineering;1
Ukrainian Scientific-research and Design-prospecting Institute of Industrial Technology;1
Institute of Irrigated Agriculture;1
'LLC ''SoftServe''';1
Dept of Mechanics and Mathematics;1
Dept of Air Navigation Systems;1
Tavria State Agrotechnological University;1
Institute of Special Communication and Information Protection of false  "Igor Sikorsky Kyiv Polytechnic Institute;1
G.E. Pukhov Institite for Modeling in Energy Engineering;1
Central Research Institute of Armament and Military Equipment of Armed Forces of Ukraine;1
Computer Science and Engineering Department;1
O.M. Beketov National University;1
Kovel Industrial and Economic College;1
Department of Information and Communication Engineering;1
Department of Software Engineering and Management Information Technologies;1
Department of Research and Development Chemical Biological Protection;1
Automatics and Robotics Technology Department;1
Audiotechnics and Information Registration Department;1
National Academy of Sciences of Ukraine NASU;1
Information and Analytical Support Department;1
Physics and Mathematics Faculty;1
Institute of Automatics;1
Samsung R and D Institute Ukraine (SRK);1
