"Authors","Author full names","Author(s) ID","Title","Year","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN"
"Wyrostkiewicz M.; Wciseł W.; Verkhovetska A.","Wyrostkiewicz, Michał (57220058888); Wciseł, Wojciech (57827910200); Verkhovetska, Anastasiia (57828566300)","57220058888; 57827910200; 57828566300","THE NEED FOR RELIGIOUS AND SPIRITUAL COUNSELING AMONG UKRAINE’S WAR REFUGEES","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135304793&partnerID=40&md5=88988fa5a0d510077b65d2a138859ca8","The John Paul II Catholic University of Lublin, Faculty of Theology, Institute of Theology, Lublin, Poland; The John Paul II Catholic University of Lublin, Faculty of Social Sciences, Lublin, Poland; National University of Ostroh Academy, Museum of the History of the Ostroh Academy, Ostroh, Ukraine","Wyrostkiewicz M., The John Paul II Catholic University of Lublin, Faculty of Theology, Institute of Theology, Lublin, Poland; Wciseł W., The John Paul II Catholic University of Lublin, Faculty of Social Sciences, Lublin, Poland; Verkhovetska A., National University of Ostroh Academy, Museum of the History of the Ostroh Academy, Ostroh, Ukraine","15830039","",""
"Bondar V.","Bondar, Volodymyr (57794660400)","57794660400","ASSESSING NATIONAL MINORITIES IN UKRAINE: PUBLIC ADMINISTRATION CHALLENGES","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133854546&partnerID=40&md5=4b5b0b9220745f6f14bf4ea52f4311f0","Educational and Scientific Institute of Public Administration and Civil Service, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine","Bondar V., Educational and Scientific Institute of Public Administration and Civil Service, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine","23934727","",""
"Khimich O.; Popov A.; Chystiakov O.","Khimich, Oleksandr (57991204300); Popov, Alexandr (57199771451); Chystiakov, Oleksii (57203260394)","57991204300; 57199771451; 57203260394","Effective Use of Sparse Matrices in Problems of Mathematical Modeling","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175705798&partnerID=40&md5=6220e542d0a3947a1fb936cfd43e9d49","Glushkov Institute of Cybernetics of National Academy of Sciences of Ukraine, Academic Gluskkov Avenue, 40, Kyiv, 03187, Ukraine","Khimich O., Glushkov Institute of Cybernetics of National Academy of Sciences of Ukraine, Academic Gluskkov Avenue, 40, Kyiv, 03187, Ukraine; Popov A., Glushkov Institute of Cybernetics of National Academy of Sciences of Ukraine, Academic Gluskkov Avenue, 40, Kyiv, 03187, Ukraine; Chystiakov O., Glushkov Institute of Cybernetics of National Academy of Sciences of Ukraine, Academic Gluskkov Avenue, 40, Kyiv, 03187, Ukraine","16130073","",""
"Khlamov S.; Savanevych V.; Briukhovetskyi O.; Tabakova I.; Trunova T.","Khlamov, Sergii (56866386100); Savanevych, Vadym (56486038400); Briukhovetskyi, Olexander (56866310000); Tabakova, Iryna (57194480930); Trunova, Tetiana (57775882100)","56866386100; 56486038400; 56866310000; 57194480930; 57775882100","Astronomical Knowledge Discovery in Databases by the CoLiTec Software","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141142052&doi=10.1109%2fACIT54803.2022.9913188&partnerID=40&md5=df383207cf9334a69746a0ebfdc1e629","Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Kharkiv National University of Radio Electronics, Department of Systems Engineering, Kharkiv, Ukraine; Western Radio Technical Surveillance Center State Space Agency of Ukraine, Mukachevo, Ukraine; Kharkiv National University of Radio Electronics, Department of Media Systems and Technologies, Kharkiv, Ukraine","Khlamov S., Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Savanevych V., Kharkiv National University of Radio Electronics, Department of Systems Engineering, Kharkiv, Ukraine; Briukhovetskyi O., Western Radio Technical Surveillance Center State Space Agency of Ukraine, Mukachevo, Ukraine; Tabakova I., Kharkiv National University of Radio Electronics, Department of Media Systems and Technologies, Kharkiv, Ukraine; Trunova T., Kharkiv National University of Radio Electronics, Department of Media Systems and Technologies, Kharkiv, Ukraine","","978-166541050-2",""
"Gunko N.V.; Ivanova O.M.; Korotkova N.V.; Buderatska V.B.; Boiko Z.N.; Masiuk S.V.; Melekestseva A.A.","Gunko, N.V. (57189359441); Ivanova, O.M. (54934062100); Korotkova, N.V. (57197900589); Buderatska, V.B. (57205181788); Boiko, Z.N. (57200089740); Masiuk, S.V. (42061684700); Melekestseva, A.A. (58036051500)","57189359441; 54934062100; 57197900589; 57205181788; 57200089740; 42061684700; 58036051500","RADIOACTIVELY CONTAMINATED TERRITORIES OF CHERNIHIVSKA OBLAST OF UKRAINE: THE RADIATIONECOLOGICAL AND MEDICAL-DEMOGRAPHIC PAST AND PRESENT","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145116806&doi=10.33145%2f2304-8336-2022-27-167-187&partnerID=40&md5=2018e7c2b500d2cc69ce03fc353c9b8c","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Taras Shevchenko National University of Kyiv, 64 Volodymyrsta St., Kyiv, 01033, Ukraine","Gunko N.V., State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Ivanova O.M., State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Korotkova N.V., State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Buderatska V.B., State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Boiko Z.N., State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Masiuk S.V., State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka St., Kyiv, 04050, Ukraine; Melekestseva A.A., Taras Shevchenko National University of Kyiv, 64 Volodymyrsta St., Kyiv, 01033, Ukraine","23048336","",""
"Hongyue W.; Koblianska I.; Zhengchuan Z.; Xiumin Y.","Hongyue, Wang (57196017955); Koblianska, Inna (56786429700); Zhengchuan, Zhang (57221761683); Xiumin, Yan (57842279100)","57196017955; 56786429700; 57221761683; 57842279100","Key Drivers of Urban Digital Economy Sustainable Development: The China Case; [Основні фактори сталого розвитку цифрової економіки в містах: приклад Китаю]","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135797960&doi=10.48077%2fscihor.25%283%29.2022.76-84&partnerID=40&md5=dceece7777a6a23be0a0ea521b721708","Sumy National Agrarian University, 160 H. Kondratiev Str., Sumy, 40021, Ukraine; Guangzhou Sport University, 1268 GuangzhouBlvd Middle, Guangzhou, 510075, China","Hongyue W., Sumy National Agrarian University, 160 H. Kondratiev Str., Sumy, 40021, Ukraine; Koblianska I., Sumy National Agrarian University, 160 H. Kondratiev Str., Sumy, 40021, Ukraine; Zhengchuan Z., Sumy National Agrarian University, 160 H. Kondratiev Str., Sumy, 40021, Ukraine; Xiumin Y., Guangzhou Sport University, 1268 GuangzhouBlvd Middle, Guangzhou, 510075, China","26632144","",""
"Iarova I.V.","Iarova, I.V. (58137315000)","58137315000","Modern assessment of the endometrium (Literature review)","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149869509&doi=10.30841%2f2708-8731.4.2022.262794&partnerID=40&md5=2292865a70e0ae657defdc8d9bab5cad","Department of Obstetrics, Gynecology and Perinatology, Shupyk National Healthcare University of Ukraine, Kyiv, Ukraine","Iarova I.V., Department of Obstetrics, Gynecology and Perinatology, Shupyk National Healthcare University of Ukraine, Kyiv, Ukraine","27088723","",""
"Semenchenko N.","Semenchenko, Nataliia (58153680900)","58153680900","Economic Cybernetics: Development Paradigm and Global Modeling in the Modern World","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151118222&doi=10.55365%2f1923.x2022.20.120&partnerID=40&md5=08812f4e302de0614365071757dbd097","Department of Economic Cybernetics, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine","Semenchenko N., Department of Economic Cybernetics, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine","19237529","",""
"Grytsenko O.; Bukanov V.; Diemokhin V.; Pugach O.; Vasylieva O.; Revka V.; Chyrko L.; Trygubenko O.; Chaikovskyi Yu.","Grytsenko, O. (6504558913); Bukanov, V. (6602684276); Diemokhin, V. (25654818400); Pugach, O. (56614664700); Vasylieva, O. (58073951200); Revka, V. (36638304000); Chyrko, L. (6507056198); Trygubenko, O. (55213871200); Chaikovskyi, Yu. (37116621400)","6504558913; 6602684276; 25654818400; 56614664700; 58073951200; 36638304000; 6507056198; 55213871200; 37116621400","Implementation of the First Stage Modernization for Single-Row Container Assemblies with Surveillance Specimens of VVER-1000 Reactor Pressure Vessel Metal of SUNPP Unit 1; [Реалізація першого етапу модернізації однорядних контейнерних збірок зі зразкамисвідками металу корпусу реактора ВВЕР-1000 енергоблока № 1 Південноукраїнської АЕС]","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146686473&doi=10.32918%2fnrs.2022.3%2895%29.03&partnerID=40&md5=081c5aac003e2e96d9c8c47e9b3c557f","Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine","Grytsenko O., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Bukanov V., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Diemokhin V., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Pugach O., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Vasylieva O., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Revka V., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Chyrko L., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Trygubenko O., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Chaikovskyi Yu., Institute for Nuclear Research of the National Academy of Sciences of Ukraine, Kyiv, Ukraine","20736231","",""
"Rudenko L.G.; Bochkovska A.I.; Leyberiuk О.М.","Rudenko, L.G. (7005033242); Bochkovska, A.I. (57208593036); Leyberiuk, О.М. (57212023199)","7005033242; 57208593036; 57212023199","Cartographic Analysis of Development of the City Network of Ukraine","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139918698&doi=10.15407%2fugz2022.02.032&partnerID=40&md5=2acc6dec628aad4ddea5952db4df2fc5","Institute of Geography of the National Academy of Sciences of Ukraine, Kyiv, Ukraine","Rudenko L.G., Institute of Geography of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Bochkovska A.I., Institute of Geography of the National Academy of Sciences of Ukraine, Kyiv, Ukraine; Leyberiuk О.М., Institute of Geography of the National Academy of Sciences of Ukraine, Kyiv, Ukraine","15614980","",""
"Munakomi S.; Chaulagain D.","Munakomi, Sunil (36114875300); Chaulagain, Dipak (57208352662)","36114875300; 57208352662","Demographical domains and clinico-radiological characteristics of study cohorts with spontaneous simultaneous multiple intracerebral hemorrhages in a tertiary neurosurgical center in Nepal: A cross-sectional study","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143430703&doi=10.12688%2ff1000research.108816.2&partnerID=40&md5=120a6a544f0aa69ebe9576b23991be0e","Neurosurgery, College of Medical Sciences, Chitwan, Nepal; Neurosurgery, Uzhhorod National University, Uzhhorod, Ukraine","Munakomi S., Neurosurgery, College of Medical Sciences, Chitwan, Nepal; Chaulagain D., Neurosurgery, Uzhhorod National University, Uzhhorod, Ukraine","20461402","",""
"Brodetskyi O.; Horokholinska I.; Lahodych M.","Brodetskyi, Oleksandr (58685128800); Horokholinska, Iryna (58684499000); Lahodych, Mykola (58684499100)","58685128800; 58684499000; 58684499100","VALUE VECTORS OF THE WORLD LOCAL ORTHODOX CHURCHES POSITION REGARDING RUSSIA'S WAR AGAINST UKRAINE","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175974472&doi=10.55221%2f2693-2148.2385&partnerID=40&md5=10f6d5dfaf2e750ed33cf33e110dbc8f","Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine","Brodetskyi O., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine; Horokholinska I., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine; Lahodych M., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine","26932229","",""
"Novytskyi O.","Novytskyi, Oleksandr (58681158100)","58681158100","The Concept and Evaluating of Big Data Quality in the Semantic Environment","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175736627&partnerID=40&md5=8eff5590fec1d7815705c17b02773a85","Institute of Software Systems, The National Academy of Sciences of Ukraine, Academician Glushkov Avenue, 40, Kyiv, 03187, Ukraine","Novytskyi O., Institute of Software Systems, The National Academy of Sciences of Ukraine, Academician Glushkov Avenue, 40, Kyiv, 03187, Ukraine","16130073","",""
"Kvit N.","Kvit, Nataliia (57219888473)","57219888473","Protection of Personal Non-Property Rights of Individuals, Biological Materials and Personal Data of Whose Are Subject to Research as a Part of Biobanks in Ukraine: Comparison with the EU Recommendation CM/Rec(2016)6","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166970621&doi=10.1007%2f978-3-031-05690-1_8&partnerID=40&md5=efe8d4295db3f220210538555f814449","Department of Civil Law and Procedure, Ivan Franko National University of Lviv, Lviv, Ukraine","Kvit N., Department of Civil Law and Procedure, Ivan Franko National University of Lviv, Lviv, Ukraine","25248928","",""
"Hudoshnyk O.; Krupskyi O.P.","Hudoshnyk, Oksana (58010598600); Krupskyi, Oleksandr P. (56677782000)","58010598600; 56677782000","Science and comics: from popularization to the discipline of Comics Studies","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143970907&doi=10.32703%2f2415-7422-2022-12-2-210-230&partnerID=40&md5=b313c063693c1983d15b82539a9ab257","Oles Honchar Dnipro National University, 13, Naykova Street, Dnipro, 49050, Ukraine","Hudoshnyk O., Oles Honchar Dnipro National University, 13, Naykova Street, Dnipro, 49050, Ukraine; Krupskyi O.P., Oles Honchar Dnipro National University, 13, Naykova Street, Dnipro, 49050, Ukraine","24157422","",""
"Izonin I.; Shakhovska N.","Izonin, Ivan (38461225700); Shakhovska, Nataliya (42962320400)","38461225700; 42962320400","Special issue: informatics & data-driven medicine-2021","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134507636&doi=10.3934%2fmbe.2022454&partnerID=40&md5=453966a6214fda6187fe94f66fcf0580","Department of Artificial Intelligence, Lviv Polytechnic National University, Kniazia Romana str., 5, Lviv, 79905, Ukraine","Izonin I., Department of Artificial Intelligence, Lviv Polytechnic National University, Kniazia Romana str., 5, Lviv, 79905, Ukraine; Shakhovska N., Department of Artificial Intelligence, Lviv Polytechnic National University, Kniazia Romana str., 5, Lviv, 79905, Ukraine","15471063","",""
"Yermakov S.; Hutsol T.; Devin V.; Oleksiyko S.; Potapskyi P.","Yermakov, Serhii (57211199756); Hutsol, Taras (57202648004); Devin, Vladlen (57869752100); Oleksiyko, Serhiy (57216158065); Potapskyi, Pavlo (57224997492)","57211199756; 57202648004; 57869752100; 57216158065; 57224997492","EFFECTIVENESS OF COGNITIVE DIGRESSIONS IN CLASSES OF GENERAL TECHNICAL DISCIPLINES IN INSTITUTIONS OF HIGHER EDUCATION OF AGRO-TECHNICAL DIRECTION","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137089113&doi=10.22616%2fERDev.2022.21.TF154&partnerID=40&md5=a5822f7bbf83aea158501db6db283553","Polissia National University, Ukraine; Podillia State University, Ukraine","Yermakov S., Polissia National University, Ukraine; Hutsol T., Podillia State University, Ukraine; Devin V., Polissia National University, Ukraine; Oleksiyko S., Polissia National University, Ukraine; Potapskyi P., Polissia National University, Ukraine","16913043","",""
